,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
866,866,2363695.826,13:46:57:054,Trial001,1 coucou D.png,0,2893.282,26,Cyan,53.5724,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f0360d01e839ef75f5e2275fc1d71dae_1280x1024.jpg
867,867,2363698.854,13:46:57:057,Trial001,1 coucou D.png,0,2893.282,26,Cyan,53.5724,Eye,-,Saccade,-,1,12.615,12.615,3.6497,12.3778,12.3778,3.318,0,0,956.3725,1105.4539,White Space,-,0.0768,0.0186,-0.9969,0.0243,0.009,-0.9997,110.2803,-69.9091,685.1771,57.3509,-48.6709,644.0381,252.7034,755.5529,425.6852,692.4181,0,-,-,-,-,-,-,-,-
868,868,2363698.854,13:46:57:057,Trial001,1 coucou D.png,0,2893.282,26,Cyan,53.5724,Eye,-,Saccade,-,1,12.615,12.615,3.6497,12.3778,12.3778,3.318,0,0,956.3725,1105.4539,White Space,-,0.0768,0.0186,-0.9969,0.0243,0.009,-0.9997,110.2803,-69.9091,685.1771,57.3509,-48.6709,644.0381,252.7034,755.5529,425.6852,692.4181,0,-,-,-,-,-,-,-,-
869,869,2363715.541,13:46:57:074,Trial001,1 coucou D.png,0,2893.282,26,Cyan,53.5724,Eye,-,Saccade,-,1,12.8136,12.8136,3.6514,12.3744,12.3744,3.3141,0,0,950.2523,1096.756,White Space,-,0.0873,0.0075,-0.9961,0.015,0.0243,-0.9996,110.1132,-69.7064,682.8609,57.7304,-48.7649,644.1316,251.7894,755.8634,424.4725,692.4642,0,-,-,-,-,-,-,-,-
870,870,2363732.228,13:46:57:090,Trial001,1 coucou D.png,0,2893.282,26,Cyan,53.5724,Eye,-,Saccade,-,1,12.7315,12.7315,3.6505,12.7773,12.7773,3.3304,0,0,946.1628,1093.2012,White Space,-,0.0786,0.0294,-0.9965,0.0098,0.0255,-0.9996,110.8027,-70.0422,684.8263,58.1762,-48.849,644.041,250.6473,755.9594,422.878,692.7817,0,-,-,-,-,-,-,-,-
871,871,2363748.915,13:46:57:107,Trial001,1 coucou D.png,0,2893.282,26,Cyan,53.5724,Eye,-,Saccade,-,1,12.6196,12.6196,3.6453,12.5364,12.5364,3.3319,0,0,0,0,White Space,White Space,0.0742,0.0066,-0.9972,0.019,0.0018,-0.9998,111.3038,-70.2724,686.0816,58.6255,-48.9225,643.8754,249.6873,756.7008,420.9825,693.5312,0,-,-,-,-,-,-,-,-
872,872,2363765.602,13:46:57:124,Trial001,1 coucou D.png,0,2893.282,26,Cyan,53.5724,Eye,-,Saccade,-,1,12.6592,12.6592,3.644,12.6639,12.6639,3.3401,0,0,949.6642,1107.5922,White Space,-,0.0848,0.0128,-0.9963,0.0148,0.0074,-0.9999,111.7611,-70.5787,686.9686,59.1896,-49.1528,644.6287,248.4228,757.343,419.2196,694.0711,0,-,-,-,-,-,-,-,-
873,873,2363782.288,13:46:57:140,Trial001,1 coucou D.png,0,2893.282,26,Cyan,53.5724,Eye,-,Saccade,-,1,12.4611,12.4611,3.6314,12.8505,12.8505,3.3548,0,0,850.3129,1109.221,White Space,-,0.0567,0.0191,-0.9982,-0.0411,0.0076,-0.9991,111.6259,-70.6604,685.6326,59.4915,-49.2486,643.55,248.6022,758.0075,418.7371,694.7318,0,-,-,-,-,-,-,-,-
874,874,2363798.975,13:46:57:157,Trial001,1 coucou D.png,0,2893.282,26,Cyan,53.5724,Eye,-,Saccade,-,1,12.57,12.57,3.6235,13.027,13.027,3.3753,0,0,0,0,White Space,White Space,0.0501,0.0036,-0.9987,-0.0812,-0.0111,-0.9966,111.1772,-70.59,682.2714,59.8035,-49.4373,643.3469,248.3488,759.2492,418.2351,695.8277,0,-,-,-,-,-,-,-,-
875,875,2363815.662,13:46:57:174,Trial001,1 coucou D.png,0,2893.282,26,Cyan,53.5724,Eye,-,Saccade,-,1,12.7255,12.7255,3.6224,12.6027,12.6027,3.3709,0,0,0,0,White Space,White Space,0.0353,0.0066,-0.9994,-0.0958,-0.0181,-0.9952,110.9711,-70.5864,679.4238,60.1184,-49.6161,642.5682,247.6789,760.2313,417.0572,696.8443,0,-,-,-,-,-,-,-,-
876,876,2363832.349,13:46:57:191,Trial001,1 coucou D.png,0,2893.282,26,Cyan,53.5724,Eye,-,Saccade,-,1,12.955,12.955,3.6334,12.7963,12.7963,3.3753,0,0,0,0,White Space,White Space,0.0276,0.0075,-0.9996,-0.0719,-0.0201,-0.9972,111.1473,-70.9261,679.3541,60.328,-49.786,641.2213,247.148,761.4393,415.3664,697.9105,0,-,-,-,-,-,-,-,-
877,877,2363849.036,13:46:57:207,Trial001,1 coucou D.png,0,2893.282,26,Cyan,53.5724,Eye,-,Saccade,-,1,13.1749,13.1749,3.6571,12.8826,12.8826,3.3824,0,0,0,0,White Space,White Space,0.0157,0.016,-0.9997,-0.0733,-0.0294,-0.9969,111.9174,-71.5747,682.7378,60.4683,-49.9947,640.426,246.6098,762.3215,414.5871,699.0948,0,-,-,-,-,-,-,-,-
878,878,2363865.722,13:46:57:224,Trial001,1 coucou D.png,0,2893.282,26,Cyan,53.5724,Eye,-,Saccade,-,1,12.8248,12.8248,3.6598,12.6674,12.6674,3.3781,0,0,0,0,White Space,White Space,0.0197,0.0194,-0.9996,-0.0818,-0.0141,-0.9965,112.1885,-71.9846,684.2369,60.5831,-50.2629,640.5939,246.4592,763.144,414.3715,699.7693,0,-,-,-,-,-,-,-,-
879,879,2363882.409,13:46:57:241,Trial001,1 coucou D.png,0,2893.282,26,Cyan,53.5724,Eye,-,Saccade,-,1,13.0457,13.0457,3.6705,12.8062,12.8062,3.3818,0,0,0,0,White Space,White Space,0.0422,0.0111,-0.999,-0.0782,-0.0308,-0.9965,111.5453,-71.7716,681.117,60.5824,-50.4648,641.2695,246.5219,763.6989,414.5483,700.627,0,-,-,-,-,-,-,-,-
880,880,2363899.102,13:46:57:257,Trial001,1 coucou D.png,0,2893.282,26,Cyan,53.5724,Eye,-,Saccade,-,1,13.027,13.027,3.6785,12.8906,12.8906,3.3891,0,0,0,0,White Space,White Space,0.0327,0.0111,-0.9994,-0.1066,-0.0165,-0.9942,111.4759,-71.8862,681.3901,60.378,-50.5571,641.4359,247.0869,763.9993,415.8893,700.6595,0,-,-,-,-,-,-,-,-
881,881,2363915.795,13:46:57:274,Trial001,1 coucou D.png,0,2893.282,26,Cyan,53.5724,Eye,-,Saccade,-,1,13.2123,13.2123,3.6945,13.1817,13.1817,3.4093,0,0,0,0,White Space,White Space,0.0375,0.01,-0.9992,-0.0869,-0.0228,-0.996,111.2048,-71.8377,681.2955,60.0206,-50.524,641.6955,247.9034,763.8835,416.955,700.5748,0,-,-,-,-,-,-,-,-
882,882,2363932.489,13:46:57:291,Trial001,1 coucou D.png,0,2893.282,26,Cyan,53.5724,Eye,-,Saccade,-,1,12.9672,12.9672,3.6942,13.011,13.011,3.4161,0,0,0,0,White Space,White Space,0.0447,-0.0018,-0.999,-0.072,-0.0121,-0.9973,110.8277,-71.6638,680.634,59.4045,-50.2647,640.178,248.7234,763.7207,418.4561,699.8643,0,-,-,-,-,-,-,-,-
883,883,2363949.182,13:46:57:307,Trial001,1 coucou D.png,0,2893.282,26,Cyan,53.5724,Eye,-,Saccade,-,1,12.9371,12.9371,3.6916,13.1368,13.1368,3.4272,0,0,0,0,White Space,White Space,0.0235,0.0165,-0.9996,-0.0822,-0.0152,-0.9965,110.3863,-71.4239,679.8789,58.8099,-50.0746,639.712,250.2059,762.8444,420.7083,699.3453,0,-,-,-,-,-,-,-,-
884,884,2363965.875,13:46:57:324,Trial001,1 coucou D.png,0,2893.282,26,Cyan,53.5724,Eye,-,Fixation,-,1,12.6499,12.6499,3.6758,12.9379,12.9379,3.4274,0,0,753.2097,1099.7881,White Space,-,0.0039,0.022,-0.9997,-0.0788,0.0205,-0.9967,110.2283,-71.322,681.1076,58.2854,-49.9417,640.5723,251.805,761.9338,422.9044,697.9452,0,-,-,-,-,-,-,-,-
885,885,2363982.568,13:46:57:341,Trial001,1 coucou D.png,0,2893.282,26,Cyan,53.5724,Eye,-,Fixation,-,1,12.9284,12.9284,3.6755,12.9117,12.9117,3.4272,0,0,733.2722,1110.4632,White Space,-,0.0376,0.0208,-0.9991,-0.0897,0.0079,-0.9959,109.514,-70.8446,679.3886,57.7841,-49.7414,641.4076,252.7559,760.91,425.2607,697.1792,0,-,-,-,-,-,-,-,-
886,886,2363999.261,13:46:57:357,Trial001,1 coucou D.png,0,2893.282,26,Cyan,53.5724,Eye,-,Fixation,-,1,12.7551,12.7551,3.665,13.3925,13.3925,3.45,0,0,777.566,1092.726,White Space,-,0.0319,0.0196,-0.9993,-0.0611,0.0243,-0.9978,108.9982,-70.3669,678.1948,57.2361,-49.4479,641.5021,253.9896,759.6858,426.8156,695.7604,0,-,-,-,-,-,-,-,-
