,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
29061,29061,959722.276,13:32:19:771,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7e94741f1063de00c3acc5267bbe13ee_1280x1024.jpg
29062,29062,959725.818,13:32:19:775,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,21.4731,21.4731,4.4735,22.3325,22.3325,4.6837,615.2564,842.1554,602.288,853.38,White Space,White Space,0.0061,0.2715,-0.9624,0.0111,0.2676,-0.9635,22.6203,-88.5959,497.2112,-33.301,-94.8604,499.3113,530.1404,932.8898,799.3465,961.3163,0,-,-,-,-,-,-,-,-
29063,29063,959742.506,13:32:19:791,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,21.3782,21.3782,4.4672,22.3195,22.3195,4.6807,615.4335,841.5443,601.8552,854.7831,White Space,White Space,0.0014,0.277,-0.9609,0.0059,0.2638,-0.9646,22.8419,-88.7298,497.0874,-33.065,-94.8882,499.0371,529.1547,933.5057,798.4211,961.7924,0,-,-,-,-,-,-,-,-
29064,29064,959759.195,13:32:19:808,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,21.5051,21.5051,4.467,22.4122,22.4122,4.6816,615.2942,841.2845,602.4402,854.9841,White Space,White Space,0.0027,0.2772,-0.9608,0.012,0.2664,-0.9638,23.0536,-88.8533,497.1272,-32.8928,-94.9473,498.8999,528.1106,934.0641,797.4947,962.1367,0,-,-,-,-,-,-,-,-
29065,29065,959775.884,13:32:19:825,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,21.5972,21.5972,4.4701,22.2802,22.2802,4.6772,615.1801,841.6848,603.2092,854.7373,White Space,White Space,0.0044,0.2758,-0.9612,0.014,0.2655,-0.964,23.2063,-88.9565,497.0418,-32.7377,-94.9856,498.893,527.3134,934.6705,796.7022,962.3507,0,-,-,-,-,-,-,-,-
29066,29066,959792.572,13:32:19:841,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,21.4481,21.4481,4.4665,22.2939,22.2939,4.6739,615.1337,842.2761,603.5401,853.9957,White Space,White Space,0.0049,0.2761,-0.9611,0.0154,0.2692,-0.963,23.3183,-89.0221,496.6423,-32.6012,-95.0558,498.7074,526.67,935.3234,796.0696,962.766,0,-,-,-,-,-,-,-,-
29067,29067,959809.261,13:32:19:858,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,21.4884,21.4884,4.4649,22.358,22.358,4.6734,614.5334,843.6003,602.5416,854.0858,White Space,White Space,-0.0007,0.2726,-0.9621,0.0107,0.2656,-0.964,23.4715,-89.0968,496.5399,-32.4544,-95.105,498.6172,526.0364,935.8595,795.5045,963.1735,0,-,-,-,-,-,-,-,-
29068,29068,959825.95,13:32:19:875,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,21.4061,21.4061,4.4597,22.391,22.391,4.6742,615.3115,842.3747,602.6466,855.4229,White Space,White Space,0.0061,0.2809,-0.9597,0.0127,0.2615,-0.9651,23.5203,-89.1155,495.9943,-32.3601,-95.141,498.5466,525.5169,936.2159,795.0263,963.513,0,-,-,-,-,-,-,-,-
29069,29069,959842.638,13:32:19:891,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,21.4689,21.4689,4.4574,22.3283,22.3283,4.6728,614.6196,842.7026,601.6299,856.1468,White Space,White Space,-0.0029,0.2774,-0.9607,0.0054,0.262,-0.965,23.6257,-89.1539,495.7883,-32.2384,-95.2256,498.7261,525.1682,936.666,794.5558,963.7437,0,-,-,-,-,-,-,-,-
29070,29070,959859.327,13:32:19:908,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,21.549,21.549,4.4583,22.2861,22.2861,4.6698,615.4015,843.2604,602.0949,855.1912,White Space,White Space,0.0049,0.2749,-0.9615,0.0118,0.268,-0.9633,23.6764,-89.1734,495.5555,-32.1813,-95.2569,498.5959,524.6831,937.0252,794.1701,963.865,0,-,-,-,-,-,-,-,-
29071,29071,959876.015,13:32:19:925,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,21.5036,21.5036,4.4568,22.25,22.25,4.666,615.1318,843.3408,601.697,854.1108,White Space,White Space,0.0014,0.2785,-0.9604,0.0061,0.2715,-0.9624,23.7416,-89.1901,495.2947,-32.0936,-95.2909,498.568,524.3912,937.2423,793.888,963.9697,0,-,-,-,-,-,-,-,-
29072,29072,959892.704,13:32:19:941,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,21.4857,21.4857,4.4553,22.3132,22.3132,4.6654,614.4409,842.6164,601.6964,854.0249,White Space,White Space,-0.0012,0.2808,-0.9598,0.0096,0.2681,-0.9633,23.8349,-89.2531,495.481,-32.02,-95.3017,498.6694,524.0435,937.3298,793.422,964.0123,0,-,-,-,-,-,-,-,-
29073,29073,959909.393,13:32:19:958,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,21.5992,21.5992,4.4585,22.2767,22.2767,4.6633,614.8532,841.2939,602.1754,855.6579,White Space,White Space,0.0043,0.2823,-0.9593,0.0114,0.2611,-0.9653,23.8925,-89.2848,495.5875,-31.9609,-95.2524,498.5509,523.6625,937.3526,793.1352,964.0564,0,-,-,-,-,-,-,-,-
29074,29074,959926.081,13:32:19:975,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,21.5085,21.5085,4.4575,22.2521,22.2521,4.661,614.8703,840.862,602.2085,856.272,White Space,White Space,0.0004,0.2815,-0.9596,0.0067,0.2615,-0.9652,23.9854,-89.2638,495.4797,-31.8662,-95.2613,498.7917,523.2776,937.3654,792.7144,963.8693,0,-,-,-,-,-,-,-,-
29075,29075,959942.77,13:32:19:991,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Saccade,1,1,21.3073,21.3073,4.4494,22.3045,22.3045,4.6608,614.8371,841.8133,602.2429,855.887,White Space,White Space,0.0004,0.2747,-0.9615,0.0095,0.2669,-0.9637,24.0705,-89.2578,495.6327,-31.7691,-95.1722,498.5969,522.9003,937.3706,792.238,963.4849,0,-,-,-,-,-,-,-,-
29076,29076,959959.459,13:32:20:008,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Saccade,Saccade,1,1,21.4593,21.4593,4.4486,22.3569,22.3569,4.6625,605.8533,818.388,552.9254,826.7139,White Space,White Space,-0.0233,0.3103,-0.9503,-0.0359,0.2999,-0.9533,24.0036,-89.1139,495.7115,-31.7807,-94.9505,498.5802,523.8132,935.7195,793.3491,961.6132,0,-,-,-,-,-,-,-,-
29077,29077,959976.148,13:32:20:025,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Saccade,Saccade,1,1,21.6168,21.6168,4.4546,22.006,22.006,4.6505,456.6335,604.1614,396.4445,623.5882,White Space,White Space,-0.0965,0.4117,-0.9062,-0.1208,0.3951,-0.9107,23.675,-88.8845,496.3006,-31.8648,-94.4989,498.5935,527.3144,931.5225,795.6826,956.9959,0,-,-,-,-,-,-,-,-
29078,29078,959992.838,13:32:20:042,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,2,2,21.6311,21.6311,4.4614,21.8918,21.8918,4.6383,428.3774,522.1237,389.7853,542.8934,White Space,White Space,-0.1198,0.4561,-0.8819,-0.1287,0.4394,-0.889,23.6292,-88.8871,497.1284,-31.912,-94.526,499.7504,528.3004,929.6744,795.7024,954.9441,0,-,-,-,-,-,-,-,-
29079,29079,960009.528,13:32:20:058,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,2,2,21.2671,21.2671,4.4545,21.985,21.985,4.633,418.5539,515.6724,391.4498,544.6043,White Space,White Space,-0.1244,0.4612,-0.8786,-0.1222,0.437,-0.8911,23.816,-89.0293,497.8387,-31.9146,-94.682,500.4849,527.6743,929.6225,795.3344,955.1011,0,-,-,-,-,-,-,-,-
29080,29080,960026.218,13:32:20:075,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,2,2,21.4055,21.4055,4.4555,21.8105,21.8105,4.6225,413.6407,510.0697,386.9747,540.035,White Space,White Space,-0.1269,0.4654,-0.8759,-0.1329,0.4432,-0.8865,23.9829,-89.1749,498.7693,-31.8136,-94.6455,500.7409,527.1439,929.4233,795.0154,954.5298,0,-,-,-,-,-,-,-,-
29081,29081,960042.907,13:32:20:092,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,2,2,21.4647,21.4647,4.4602,21.7464,21.7464,4.6126,408.5991,508.8381,387.1198,534.5781,White Space,White Space,-0.1314,0.4624,-0.8769,-0.1275,0.4488,-0.8845,24.165,-89.2776,499.7679,-31.7784,-94.7132,501.485,526.6002,929.1489,794.4846,954.0511,0,-,-,-,-,-,-,-,-
29082,29082,960059.597,13:32:20:108,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,2,2,21.3408,21.3408,4.4595,21.6496,21.6496,4.6007,408.2522,508.3881,385.0357,533.4751,White Space,White Space,-0.1283,0.4616,-0.8778,-0.1325,0.4457,-0.8853,24.2891,-89.2309,499.8717,-31.6582,-94.6062,501.4391,525.9535,928.8616,794.0425,953.6562,0,-,-,-,-,-,-,-,-
29083,29083,960076.287,13:32:20:125,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,2,2,21.411,21.411,4.4622,21.5867,21.5867,4.5895,406.4816,507.0101,386.8485,530.9896,White Space,White Space,-0.1302,0.4636,-0.8764,-0.1235,0.4486,-0.8851,24.4312,-89.245,500.2108,-31.6083,-94.6381,502.0058,525.3977,928.5912,793.4155,953.2363,0,-,-,-,-,-,-,-,-
29084,29084,960092.976,13:32:20:142,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,2,2,21.3582,21.3582,4.4629,21.7676,21.7676,4.5879,404.711,505.4885,385.0104,531.4178,White Space,White Space,-0.1322,0.465,-0.8754,-0.132,0.4437,-0.8864,24.5524,-89.2743,500.5793,-31.515,-94.6658,502.4621,524.9496,928.3819,793.0304,953.0835,0,-,-,-,-,-,-,-,-
29085,29085,960109.666,13:32:20:158,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,2,2,21.5461,21.5461,4.4719,21.7289,21.7289,4.5861,403.4907,503.6267,386.6561,531.1993,White Space,White Space,-0.1326,0.4668,-0.8744,-0.1232,0.4437,-0.8877,24.7328,-89.3714,501.3692,-31.4543,-94.7328,503.1148,524.2773,928.1394,792.3355,952.8336,0,-,-,-,-,-,-,-,-
29086,29086,960126.356,13:32:20:175,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,2,2,21.3795,21.3795,4.4739,21.7625,21.7625,4.5866,403.686,503.1575,385.1887,532.1387,White Space,White Space,-0.1295,0.4642,-0.8762,-0.1315,0.4398,-0.8884,24.8742,-89.4458,501.9138,-31.3165,-94.7583,503.4659,523.6539,928.1065,791.7659,952.737,0,-,-,-,-,-,-,-,-
29087,29087,960143.046,13:32:20:192,Trial005,5 tete point chien D.png,0,2898.194,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,2,2,21.5077,21.5077,4.4807,21.7723,21.7723,4.5874,404.6083,503.8279,386.2377,532.6041,White Space,White Space,-0.1261,0.4601,-0.8789,-0.125,0.4398,-0.8893,25.0116,-89.4938,502.1605,-31.1984,-94.7559,503.5378,522.9725,928.2393,791.0316,952.6672,0,-,-,-,-,-,-,-,-
