,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
95462,95462,205989.781,11:03:54:079,Trial015,16 voc chat G.png,0,2902.502,25,DarkBlue,67.1834,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d468cf0cca528113df3c4c96e8dc27ac_1280x1024.jpg
95463,95463,206001.621,11:03:54:091,Trial015,16 voc chat G.png,0,2902.502,25,DarkBlue,67.1834,Eye,-,-,-,-,17.203,17.203,3.669,17.9094,17.9094,3.8839,632.1723,303.5594,621.0826,300.3945,White Space,White Space,0.0011,0.3606,-0.9327,0.1681,0.3712,-0.9132,-11.1914,-14.4588,509.4931,-66.6293,-18.6671,510.5421,692.1824,571.2992,948.7316,590.6922,0,-,-,-,-,-,-,-,-
95464,95464,206018.339,11:03:54:108,Trial015,16 voc chat G.png,0,2902.502,25,DarkBlue,67.1834,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
95465,95465,206035.056,11:03:54:124,Trial015,16 voc chat G.png,0,2902.502,25,DarkBlue,67.1834,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
95466,95466,206051.773,11:03:54:141,Trial015,16 voc chat G.png,0,2902.502,25,DarkBlue,67.1834,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
95467,95467,206068.491,11:03:54:158,Trial015,16 voc chat G.png,0,2902.502,25,DarkBlue,67.1834,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
95468,95468,206085.187,11:03:54:174,Trial015,16 voc chat G.png,0,2902.502,25,DarkBlue,67.1834,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
95469,95469,206101.884,11:03:54:191,Trial015,16 voc chat G.png,0,2902.502,25,DarkBlue,67.1834,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
95470,95470,206118.58,11:03:54:208,Trial015,16 voc chat G.png,0,2902.502,25,DarkBlue,67.1834,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
95471,95471,206135.276,11:03:54:224,Trial015,16 voc chat G.png,0,2902.502,25,DarkBlue,67.1834,Eye,Blink,Fixation,1,1,0,0,0,18.4407,18.4407,3.8893,0,0,624.9429,317.4502,White Space,White Space,0,0,0,0.1777,0.3561,-0.9174,0,0,0,-70.1669,-15.1717,511.66,0,0,964.4301,574.4804,0,-,-,-,-,-,-,-,-
