,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
55855,55855,776785.906,14:34:13:649,Trial009,9 voc devant D.png,0,2897.367,29,DarkGray,59.2492,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0a574db0baf466c1a090ffa8652335d1_1280x1024.jpg
55856,55856,776795.981,14:34:13:659,Trial009,9 voc devant D.png,0,2897.367,29,DarkGray,59.2492,Eye,Saccade,-,1,-,24.4683,24.4683,6.3619,26.9564,26.9564,6.6554,834.6752,401.6214,961.6169,465.0043,White Space,White Space,0.3116,0.3675,-0.8763,0.2481,0.3323,-0.91,-50.6152,-40.3936,536.1047,-92.2246,-49.14,523.3797,859.0128,684.083,1056.5797,729.2617,0,-,-,-,-,-,-,-,-
55857,55857,776814.348,14:34:13:677,Trial009,9 voc devant D.png,0,2897.367,29,DarkGray,59.2492,Eye,Saccade,-,1,-,27.3882,27.3882,6.3205,0,0,0,738.0336,370.7383,0,0,White Space,White Space,0.2694,0.3826,-0.8838,0,0,0,-52.6134,-41.5077,540.3969,0,0,0,867.054,687.3306,0,0,0,-,-,-,-,-,-,-,-
55858,55858,776832.715,14:34:13:696,Trial009,9 voc devant D.png,0,2897.367,29,DarkGray,59.2492,Eye,-,-,-,-,27.8194,27.8194,6.3109,0,0,0,735.0178,387.624,0,0,White Space,White Space,0.2698,0.3745,-0.8871,0,0,0,-54.5345,-42.6654,543.6429,0,0,0,874.1538,691.5603,0,0,0,-,-,-,-,-,-,-,-
55859,55859,776851.082,14:34:13:714,Trial009,9 voc devant D.png,0,2897.367,29,DarkGray,59.2492,Eye,-,Fixation,-,1,27.335,27.335,6.2919,28.8146,28.8146,6.5998,765.3651,387.5134,880.3625,454.4714,White Space,White Space,0.2929,0.3763,-0.879,0.2226,0.3489,-0.9103,-56.4606,-43.8846,547.4976,-99.5164,-52.0808,524.5047,880.4078,695.5654,1089.59,741.8681,0,-,-,-,-,-,-,-,-
55860,55860,776869.45,14:34:13:733,Trial009,9 voc devant D.png,0,2897.367,29,DarkGray,59.2492,Eye,Fixation,Fixation,1,1,27.3859,27.3859,6.2852,29.1482,29.1482,6.5727,765.3472,390.2196,867.1427,443.6794,White Space,White Space,0.2931,0.3753,-0.8793,0.2164,0.357,-0.9087,-58.1693,-44.9461,550.642,-101.8249,-52.8839,526.3213,886.4549,699.1485,1098.6723,744.5417,0,-,-,-,-,-,-,-,-
55861,55861,776887.817,14:34:13:751,Trial009,9 voc devant D.png,0,2897.367,29,DarkGray,59.2492,Eye,Fixation,Fixation,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
55862,55862,776906.184,14:34:13:769,Trial009,9 voc devant D.png,0,2897.367,29,DarkGray,59.2492,Eye,Fixation,Fixation,1,1,27.4694,27.4694,6.2879,28.739,28.739,6.5408,763.757,388.9549,868.6034,444.8187,White Space,White Space,0.2943,0.3768,-0.8783,0.2261,0.3503,-0.9089,-60.6286,-45.85,552.8019,-105.3093,-53.5794,528.657,896.1177,702.2965,1112.2185,746.8079,0,-,-,-,-,-,-,-,-
55863,55863,776924.551,14:34:13:788,Trial009,9 voc devant D.png,0,2897.367,29,DarkGray,59.2492,Eye,Fixation,Fixation,1,1,27.2035,27.2035,6.2832,28.7543,28.7543,6.5213,757.4961,385.9179,867.6428,445.9408,White Space,White Space,0.2893,0.3807,-0.8783,0.2269,0.3464,-0.9102,-61.8748,-45.9566,554.6318,-107.1446,-53.6918,531.1458,900.7545,702.04,1118.259,746.2916,0,-,-,-,-,-,-,-,-
55864,55864,776942.919,14:34:13:806,Trial009,9 voc devant D.png,0,2897.367,29,DarkGray,59.2492,Eye,Fixation,Fixation,1,1,27.1578,27.1578,6.2805,28.6051,28.6051,6.5041,760.2302,383.313,865.1854,444.4396,White Space,White Space,0.2946,0.3811,-0.8763,0.2257,0.3481,-0.9099,-63.1219,-45.7293,556.1349,-108.9163,-53.5564,533.097,905.3013,700.5288,1124.4873,744.7788,0,-,-,-,-,-,-,-,-
55865,55865,776961.286,14:34:13:824,Trial009,9 voc devant D.png,0,2897.367,29,DarkGray,59.2492,Eye,Fixation,Fixation,1,1,27.5577,27.5577,6.2967,28.6455,28.6455,6.4949,757.6697,382.2505,862.6022,443.946,White Space,White Space,0.2933,0.3786,-0.8778,0.2261,0.3467,-0.9103,-64.5314,-45.2214,557.0905,-110.8406,-53.2389,534.3333,910.9358,698.0723,1131.9845,742.842,0,-,-,-,-,-,-,-,-
55866,55866,776979.653,14:34:13:843,Trial009,9 voc devant D.png,0,2897.367,29,DarkGray,59.2492,Eye,Fixation,Fixation,1,1,27.3225,27.3225,6.3025,28.6551,28.6551,6.4921,757.8993,379.8094,862.5117,442.5921,White Space,White Space,0.2969,0.3797,-0.8762,0.2322,0.3466,-0.9088,-66.2642,-44.7255,558.0538,-113.2114,-52.9797,535.9565,917.8254,695.5929,1140.9482,740.9748,0,-,-,-,-,-,-,-,-
55867,55867,776998.02,14:34:13:861,Trial009,9 voc devant D.png,0,2897.367,29,DarkGray,59.2492,Eye,Fixation,Fixation,1,1,27.3001,27.3001,6.3072,28.6926,28.6926,6.4953,754.3004,378.3393,862.4431,440.5906,White Space,White Space,0.2942,0.3789,-0.8774,0.2362,0.3478,-0.9073,-68.0285,-44.4992,558.3379,-115.6021,-52.9388,537.3979,925.3157,694.5466,1150.1664,740.1404,0,-,-,-,-,-,-,-,-
55868,55868,777016.388,14:34:13:879,Trial009,9 voc devant D.png,0,2897.367,29,DarkGray,59.2492,Eye,Saccade,Saccade,2,1,27.4958,27.4958,6.3221,28.4089,28.4089,6.4882,747.686,373.135,838.512,434.1939,White Space,White Space,0.2882,0.385,-0.8768,0.2144,0.3597,-0.9081,-69.7667,-44.6522,559.597,-117.4871,-52.9986,537.8647,932.2368,694.6585,1158.5984,739.949,0,-,-,-,-,-,-,-,-
55869,55869,777034.755,14:34:13:898,Trial009,9 voc devant D.png,0,2897.367,29,DarkGray,59.2492,Eye,Fixation,Fixation,2,2,27.769,27.769,6.3472,28.6079,28.6079,6.4939,607.2474,360.8277,695.3143,426.5136,White Space,White Space,0.2323,0.4006,-0.8863,0.167,0.3684,-0.9146,-71.0378,-44.8965,560.1799,-119.0263,-53.196,539.1965,938.5609,695.202,1165.211,740.0818,0,-,-,-,-,-,-,-,-
55870,55870,777053.122,14:34:13:916,Trial009,9 voc devant D.png,0,2897.367,29,DarkGray,59.2492,Eye,Fixation,Fixation,2,2,27.4845,27.4845,6.3579,28.6456,28.6456,6.5035,624.6285,356.3847,704.4173,419.0482,White Space,White Space,0.2466,0.3974,-0.8839,0.1752,0.369,-0.9128,-71.6194,-45.1605,561.0597,-119.9553,-53.4056,540.6469,940.2686,696.1021,1167.722,740.3756,0,-,-,-,-,-,-,-,-
55871,55871,777071.489,14:34:13:935,Trial009,9 voc devant D.png,0,2897.367,29,DarkGray,59.2492,Eye,Fixation,Fixation,2,2,27.3494,27.3494,6.3623,28.576,28.576,6.5103,627.0829,345.8862,701.6306,416.6075,White Space,White Space,0.246,0.4023,-0.8818,0.17,0.3666,-0.9147,-71.9335,-45.1759,561.6262,-120.3921,-53.3265,541.3843,941.3093,695.8735,1169.0528,739.7668,0,-,-,-,-,-,-,-,-
