,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
79064,79064,251126.966,15:14:05:257,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2dc4d831e2078e304cf469b9c7827fbb_1280x1024.jpg
79065,79065,251138.035,15:14:05:268,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Eye,Saccade,Fixation,1,1,25.3257,25.3257,5.114,23.4678,23.4678,4.8396,623.6717,330.3313,550.5488,339.0208,White Space,White Space,0.047,0.437,-0.8982,-0.0021,0.4256,-0.9049,1.4463,-56.8424,490.3271,-50.6375,-57.0359,497.172,631.2982,779.226,883.933,776.7268,0,-,-,-,-,-,-,-,-
79066,79066,251154.728,15:14:05:285,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Eye,Saccade,Fixation,1,1,25.6455,25.6455,5.1299,23.4261,23.4261,4.8398,623.5632,328.7054,548.7731,335.9889,White Space,White Space,0.0539,0.438,-0.8974,-0.013,0.4354,-0.9001,1.4946,-56.8674,490.5223,-50.6042,-57.0324,497.2376,630.9018,779.2145,883.986,776.4272,0,-,-,-,-,-,-,-,-
79067,79067,251171.421,15:14:05:301,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Eye,-,Fixation,-,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
79068,79068,251188.114,15:14:05:318,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Eye,-,Fixation,-,1,0,0,0,23.2488,23.2488,4.8331,0,0,546.681,335.1084,White Space,White Space,0,0,0,-0.0183,0.4326,-0.9014,0,0,0,-50.4868,-57.0386,497.1321,0,0,883.5991,776.5844,0,-,-,-,-,-,-,-,-
79069,79069,251204.807,15:14:05:335,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Eye,-,Fixation,-,1,0,0,0,23.2462,23.2462,4.8275,0,0,543.0138,337.2894,White Space,White Space,0,0,0,-0.0242,0.4266,-0.9041,0,0,0,-50.4581,-57.0584,497.0833,0,0,883.6294,776.8542,0,-,-,-,-,-,-,-,-
79070,79070,251221.5,15:14:05:352,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Eye,-,Fixation,-,1,24.9937,24.9937,5.1191,23.241,23.241,4.8233,620.8172,329.8984,548.9608,336.7834,White Space,White Space,0.0494,0.4357,-0.8987,-0.0036,0.4282,-0.9037,1.6469,-56.9447,490.5269,-50.4608,-57.1287,497.4207,630.2628,779.6483,882.9881,776.9753,0,-,-,-,-,-,-,-,-
79071,79071,251238.193,15:14:05:368,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Eye,-,Fixation,-,1,25.2188,25.2188,5.119,23.2841,23.2841,4.8222,618.9424,329.4193,547.1364,336.2667,White Space,White Space,0.0483,0.4387,-0.8973,-0.0104,0.4305,-0.9025,1.6702,-57.0131,490.8047,-50.4883,-57.2082,497.84,630.1805,779.754,883.072,777.0736,0,-,-,-,-,-,-,-,-
79072,79072,251254.886,15:14:05:385,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Eye,-,Fixation,-,1,0,0,0,23.404,23.404,4.8264,0,0,545.4579,339.4306,White Space,White Space,0,0,0,-0.0125,0.4209,-0.907,0,0,0,-50.5092,-57.2952,498.1657,0,0,883.0721,777.5595,0,-,-,-,-,-,-,-,-
79073,79073,251271.579,15:14:05:402,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Eye,-,Fixation,-,1,0,0,0,23.3845,23.3845,4.8294,0,0,548.1053,337.8222,White Space,White Space,0,0,0,-0.0077,0.4276,-0.9039,0,0,0,-50.5273,-57.3332,498.3466,0,0,882.9499,777.4763,0,-,-,-,-,-,-,-,-
79074,79074,251288.272,15:14:05:418,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Eye,-,Fixation,-,1,0,0,0,23.3448,23.3448,4.8304,0,0,548.5476,338.2322,White Space,White Space,0,0,0,-0.0083,0.4263,-0.9045,0,0,0,-50.5426,-57.3582,498.3951,0,0,883.0157,777.6039,0,-,-,-,-,-,-,-,-
79075,79075,251304.965,15:14:05:435,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Eye,-,Fixation,-,1,25.0529,25.0529,5.1124,23.1791,23.1791,4.8249,616.9618,336.9517,549.5719,338.2372,White Space,White Space,0.0489,0.424,-0.9044,-0.0081,0.4276,-0.9039,1.6713,-57.0865,490.5897,-50.5429,-57.3587,498.2847,630.1564,780.6061,883.0638,777.6331,0,-,-,-,-,-,-,-,-
79076,79076,251321.658,15:14:05:452,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Eye,-,Fixation,-,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
79077,79077,251338.352,15:14:05:468,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Eye,-,Fixation,-,1,25.3989,25.3989,5.1196,23.1405,23.1405,4.8184,616.4316,333.8517,547.6464,336.9924,White Space,White Space,0.0526,0.4329,-0.8999,-0.0137,0.4299,-0.9028,1.6314,-57.0717,490.4912,-50.5482,-57.3264,497.9545,630.2607,780.3609,883.383,777.5975,0,-,-,-,-,-,-,-,-
79078,79078,251355.045,15:14:05:485,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Eye,-,Fixation,-,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
79079,79079,251371.738,15:14:05:502,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Eye,-,Fixation,-,1,0,0,0,23.2937,23.2937,4.8181,0,0,546.9011,335.6693,White Space,White Space,0,0,0,-0.0117,0.4317,-0.9019,0,0,0,-50.5977,-57.2895,497.5878,0,0,883.7527,777.5724,0,-,-,-,-,-,-,-,-
79080,79080,251388.431,15:14:05:518,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Eye,-,Fixation,-,1,0,0,0,23.2637,23.2637,4.8168,0,0,547.8464,337.034,White Space,White Space,0,0,0,-0.0092,0.429,-0.9033,0,0,0,-50.6723,-57.2837,497.5721,0,0,884.0648,777.6208,0,-,-,-,-,-,-,-,-
79081,79081,251405.124,15:14:05:535,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Eye,-,Fixation,-,1,25.132,25.132,5.1157,23.1629,23.1629,4.8115,613.4365,331.5044,548.6318,337.6259,White Space,White Space,0.0485,0.4363,-0.8985,-0.0104,0.429,-0.9033,1.4795,-57.0626,490.5134,-50.6992,-57.2532,497.3513,631.103,780.219,884.3317,777.5936,0,-,-,-,-,-,-,-,-
79082,79082,251421.817,15:14:05:552,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Eye,-,Fixation,-,1,24.9502,24.9502,5.1057,23.192,23.192,4.8073,613.7572,335.5628,550.5725,338.6958,White Space,White Space,0.0564,0.4286,-0.9017,-0.0071,0.4244,-0.9055,1.426,-57.0673,490.4314,-50.6862,-57.1941,496.7726,631.1749,780.4807,884.4854,777.7364,0,-,-,-,-,-,-,-,-
79083,79083,251438.51,15:14:05:569,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Eye,-,Fixation,-,1,0,0,0,23.3066,23.3066,4.8085,0,0,550.0163,339.4794,White Space,White Space,0,0,0,-0.0074,0.425,-0.9052,0,0,0,-50.7835,-57.2491,496.9279,0,0,884.8846,777.9027,0,-,-,-,-,-,-,-,-
79084,79084,251455.203,15:14:05:585,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Eye,-,Fixation,-,1,0,0,0,23.3278,23.3278,4.8104,0,0,551.5943,340.9354,White Space,White Space,0,0,0,-0.0017,0.4241,-0.9056,0,0,0,-50.8472,-57.3244,497.0316,0,0,885.0064,778.2321,0,-,-,-,-,-,-,-,-
79085,79085,251471.896,15:14:05:602,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Eye,-,-,-,-,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
79086,79086,251488.589,15:14:05:619,Trial012,13 tete pointage chat G.png,0,2899.112,52,MediumSeaGreen,70.7113,Eye,-,-,-,-,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
