,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
78039,78039,1565134.951,12:14:16:084,Trial012,13 tete pointage chat G.png,0,2899.411,30,DarkViolet,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2dc4d831e2078e304cf469b9c7827fbb_1280x1024.jpg
78040,78040,1565145.13,12:14:16:094,Trial012,13 tete pointage chat G.png,0,2899.411,30,DarkViolet,100.0,Eye,Saccade,-,1,-,13.0906,13.0906,3.2475,0,0,0,684.9754,303.9581,0,0,White Space,White Space,0.1794,0.4136,-0.8926,0,0,0,-40.4098,-86.1227,597.2902,0,0,0,798.0591,848.8153,0,0,0,-,-,-,-,-,-,-,-
78041,78041,1565161.823,12:14:16:111,Trial012,13 tete pointage chat G.png,0,2899.411,30,DarkViolet,100.0,Eye,Saccade,-,1,-,13.1488,13.1488,3.2516,13.0397,13.0397,3.3112,685.4005,305.2768,698.4573,281.6337,White Space,White Space,0.1813,0.4139,-0.8921,0.1484,0.4284,-0.8913,-40.3004,-86.2442,597.9499,-87.647,-98.6502,599.0224,797.4059,848.92,987.1005,897.642,0,-,-,-,-,-,-,-,-
78042,78042,1565178.516,12:14:16:128,Trial012,13 tete pointage chat G.png,0,2899.411,30,DarkViolet,100.0,Eye,Saccade,-,1,-,13.1662,13.1662,3.2556,13.0803,13.0803,3.3091,687.3307,306.1646,700.6885,282.4368,White Space,White Space,0.188,0.4145,-0.8904,0.1554,0.4225,-0.8929,-40.1602,-86.2508,597.7774,-87.6177,-98.7443,599.7056,796.7577,849.0268,986.4529,897.6937,0,-,-,-,-,-,-,-,-
78043,78043,1565195.209,12:14:16:144,Trial012,13 tete pointage chat G.png,0,2899.411,30,DarkViolet,100.0,Eye,Saccade,-,1,-,12.9959,12.9959,3.2509,13.0902,13.0902,3.3066,685.4036,309.4144,703.5011,278.9504,White Space,White Space,0.1792,0.4094,-0.8946,0.1561,0.4325,-0.888,-39.9679,-86.2329,597.4808,-87.3257,-98.5666,598.5845,796.2433,849.2364,985.9116,897.4989,0,-,-,-,-,-,-,-,-
78044,78044,1565211.902,12:14:16:161,Trial012,13 tete pointage chat G.png,0,2899.411,30,DarkViolet,100.0,Eye,Saccade,-,1,-,13.1652,13.1652,3.2548,13.2743,13.2743,3.3132,850.4609,332.4285,850.4794,375.4311,White Space,White Space,0.2515,0.388,-0.8867,0.2085,0.3863,-0.8985,-39.6026,-86.3786,597.536,-86.8148,-98.6943,598.7528,793.338,850.1837,982.7769,898.8402,0,-,-,-,-,-,-,-,-
78045,78045,1565228.595,12:14:16:178,Trial012,13 tete pointage chat G.png,0,2899.411,30,DarkViolet,100.0,Eye,Saccade,-,1,-,13.0209,13.0209,3.2521,13.2401,13.2401,3.317,1046.7602,439.5623,1077.5994,425.2595,White Space,White Space,0.331,0.3527,-0.8753,0.2942,0.3591,-0.8857,-39.0464,-86.6476,598.2883,-86.0255,-98.8072,598.864,789.3414,851.4852,977.8486,899.7083,0,-,-,-,-,-,-,-,-
78046,78046,1565245.288,12:14:16:194,Trial012,13 tete pointage chat G.png,0,2899.411,30,DarkViolet,100.0,Eye,Saccade,Fixation,1,1,12.9393,12.9393,3.2475,13.2727,13.2727,3.321,1090.6866,437.5607,1106.618,438.4711,White Space,White Space,0.3522,0.3523,-0.8671,0.3096,0.3535,-0.8827,-38.7686,-86.8078,599.54,-85.7137,-98.69,598.3656,787.489,851.3906,976.5757,899.6632,0,-,-,-,-,-,-,-,-
78047,78047,1565261.981,12:14:16:211,Trial012,13 tete pointage chat G.png,0,2899.411,30,DarkViolet,100.0,Eye,Fixation,Fixation,1,1,13.0002,13.0002,3.2469,13.3199,13.3199,3.3274,1121.6162,440.0612,1139.1046,441.078,White Space,White Space,0.3648,0.3493,-0.8631,0.3217,0.352,-0.879,-38.6109,-86.8846,599.9923,-85.7383,-98.8698,599.2991,786.4933,851.4854,975.8981,899.7897,0,-,-,-,-,-,-,-,-
78048,78048,1565278.674,12:14:16:228,Trial012,13 tete pointage chat G.png,0,2899.411,30,DarkViolet,100.0,Eye,Fixation,Fixation,1,1,12.9225,12.9225,3.2443,13.1236,13.1236,3.3263,1132.4879,434.5548,1165.2932,399.34,White Space,White Space,0.3673,0.3534,-0.8603,0.33,0.37,-0.8684,-38.4964,-87.1346,601.4878,-85.9793,-99.3612,601.9241,785.6162,851.5414,975.1863,899.6528,0,-,-,-,-,-,-,-,-
