,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
83214,83214,982911.638,13:32:42:961,Trial013,14 devant point chat G.png,0,2899.503,56,DarkOliveGreen,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,bcdc807ea6c4d884f70b6a6c6381ecd4_1280x1024.jpg
83215,83215,982912.308,13:32:42:962,Trial013,14 devant point chat G.png,0,2899.503,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,20.5495,20.5495,4.5786,21.2242,21.2242,4.5331,731.7547,358.0452,699.7505,371.9713,White Space,White Space,-0.0107,0.5277,-0.8493,-0.0227,0.5085,-0.8608,75.26,-94.6219,538.3577,19.2546,-84.0244,518.7203,304.7009,921.2221,551.0175,888.3666,0,-,-,-,-,-,-,-,-
83216,83216,982929.004,13:32:42:978,Trial013,14 devant point chat G.png,0,2899.503,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,20.5757,20.5757,4.5915,21.195,21.195,4.5395,724.7255,355.9216,691.2527,369.3146,White Space,White Space,-0.0231,0.5261,-0.8501,-0.0381,0.5081,-0.8604,74.9204,-94.4033,536.6835,19.0559,-83.9179,517.5894,305.4347,921.5739,552.0934,888.7112,0,-,-,-,-,-,-,-,-
83217,83217,982945.7,13:32:42:995,Trial013,14 devant point chat G.png,0,2899.503,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,20.4424,20.4424,4.5953,21.1961,21.1961,4.5428,721.5674,350.7657,695.6557,366.0558,White Space,White Space,-0.0229,0.5276,-0.8492,-0.0246,0.5092,-0.8603,74.7102,-94.3334,535.9164,18.8317,-83.7864,516.3152,305.8904,921.8177,552.6105,889.0132,0,-,-,-,-,-,-,-,-
83218,83218,982962.396,13:32:43:012,Trial013,14 devant point chat G.png,0,2899.503,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,20.6035,20.6035,4.6036,21.2402,21.2402,4.5462,720.96,356.2972,695.687,366.6125,White Space,White Space,-0.0203,0.5211,-0.8533,-0.0265,0.5077,-0.8611,74.4311,-94.25,534.9669,18.6483,-83.7443,515.6748,306.4757,922.3385,553.3966,889.3288,0,-,-,-,-,-,-,-,-
83219,83219,982979.092,13:32:43:028,Trial013,14 devant point chat G.png,0,2899.503,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,20.5233,20.5233,4.6054,21.2618,21.2618,4.5501,721.3593,346.9209,691.937,362.5729,White Space,White Space,-0.017,0.5292,-0.8484,-0.0357,0.5106,-0.8591,74.1128,-94.1699,533.8841,18.4559,-83.8802,515.8369,307.1665,922.6191,554.5291,889.7655,0,-,-,-,-,-,-,-,-
83220,83220,982995.788,13:32:43:045,Trial013,14 devant point chat G.png,0,2899.503,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,20.6133,20.6133,4.6096,21.1222,21.1222,4.547,720.0448,348.457,691.2889,361.8118,White Space,White Space,-0.0207,0.5248,-0.851,-0.0327,0.5099,-0.8596,73.8669,-94.1708,533.3167,18.2262,-83.9009,515.3528,307.9883,923.171,555.4495,890.2384,0,-,-,-,-,-,-,-,-
83221,83221,983012.485,13:32:43:062,Trial013,14 devant point chat G.png,0,2899.503,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,20.6469,20.6469,4.6136,21.1017,21.1017,4.5439,717.5416,345.3151,691.9715,359.2089,White Space,White Space,-0.0257,0.5273,-0.8493,-0.0281,0.5132,-0.8578,73.6525,-94.1934,532.839,18.0257,-84.0395,515.4881,308.7684,923.5822,556.2999,890.7015,0,-,-,-,-,-,-,-,-
83222,83222,983029.181,13:32:43:079,Trial013,14 devant point chat G.png,0,2899.503,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,20.6323,20.6323,4.6158,21.3548,21.3548,4.5504,716.3374,344.2678,690.3199,360.7547,White Space,White Space,-0.0243,0.5275,-0.8492,-0.0332,0.5064,-0.8617,73.4114,-94.2216,532.4963,17.7621,-84.0574,514.9221,309.6088,923.9725,557.5472,891.3749,0,-,-,-,-,-,-,-,-
83223,83223,983045.877,13:32:43:095,Trial013,14 devant point chat G.png,0,2899.503,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,20.6521,20.6521,4.6171,21.3269,21.3269,4.5534,716.6221,343.6755,691.9519,359.9411,White Space,White Space,-0.0195,0.5266,-0.8499,-0.0244,0.5084,-0.8608,73.0836,-94.1852,531.7268,17.4695,-84.0917,514.1496,310.497,924.4327,558.5885,892.0615,0,-,-,-,-,-,-,-,-
83224,83224,983062.573,13:32:43:112,Trial013,14 devant point chat G.png,0,2899.503,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,20.7646,20.7646,4.6225,21.0915,21.0915,4.5457,716.1561,343.3363,691.1766,360.7188,White Space,White Space,-0.02,0.5269,-0.8497,-0.0285,0.5086,-0.8605,72.8442,-94.2761,531.5641,17.1813,-84.1168,513.5748,311.4864,924.9628,559.9371,892.6029,0,-,-,-,-,-,-,-,-
83225,83225,983079.269,13:32:43:129,Trial013,14 devant point chat G.png,0,2899.503,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,20.6917,20.6917,4.6235,21.3108,21.3108,4.5474,715.821,344.518,690.5394,362.489,White Space,White Space,-0.0163,0.5282,-0.849,-0.0288,0.5078,-0.861,72.5725,-94.372,531.3557,16.883,-84.1948,513.1757,312.5034,925.5267,561.2755,893.2867,0,-,-,-,-,-,-,-,-
83226,83226,983095.965,13:32:43:145,Trial013,14 devant point chat G.png,0,2899.503,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,20.757,20.757,4.6268,21.275,21.275,4.5466,713.8969,345.4817,690.5577,363.2726,White Space,White Space,-0.0202,0.5275,-0.8493,-0.0229,0.5096,-0.8601,72.2835,-94.4677,531.1964,16.5217,-84.2908,512.7123,313.7941,926.1003,562.7595,894.0391,0,-,-,-,-,-,-,-,-
83227,83227,983112.661,13:32:43:162,Trial013,14 devant point chat G.png,0,2899.503,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,20.6326,20.6326,4.6227,21.1407,21.1407,4.5412,714.6758,346.3456,690.5175,362.8847,White Space,White Space,-0.0147,0.5274,-0.8495,-0.0286,0.5141,-0.8572,71.8306,-94.3915,530.1503,16.2285,-84.4848,512.9508,315.0715,926.5845,564.2974,894.6496,0,-,-,-,-,-,-,-,-
83228,83228,983129.357,13:32:43:179,Trial013,14 devant point chat G.png,0,2899.503,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,20.7247,20.7247,4.6228,21.1458,21.1458,4.5363,715.7878,348.3208,689.5764,363.8223,White Space,White Space,-0.0121,0.5231,-0.8522,-0.027,0.5099,-0.8598,71.5271,-94.4486,529.9665,15.851,-84.561,512.497,316.2648,927.0929,565.9585,895.456,0,-,-,-,-,-,-,-,-
83229,83229,983146.053,13:32:43:195,Trial013,14 devant point chat G.png,0,2899.503,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,20.7524,20.7524,4.6237,21.3517,21.3517,4.5395,714.9073,347.5851,689.3439,364.9696,White Space,White Space,-0.0185,0.5292,-0.8483,-0.0239,0.5074,-0.8614,71.2288,-94.5475,529.7874,15.4699,-84.6685,512.0616,317.6573,927.5324,567.6069,896.3516,0,-,-,-,-,-,-,-,-
83230,83230,983162.749,13:32:43:212,Trial013,14 devant point chat G.png,0,2899.503,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,20.7527,20.7527,4.6236,21.3968,21.3968,4.5436,715.3069,348.8263,690.9017,366.222,White Space,White Space,-0.0122,0.5271,-0.8497,-0.0194,0.5084,-0.8609,70.8085,-94.5383,529.2659,15.0974,-84.8213,511.8026,319.0971,927.9559,569.213,897.2416,0,-,-,-,-,-,-,-,-
83231,83231,983179.445,13:32:43:229,Trial013,14 devant point chat G.png,0,2899.503,56,DarkOliveGreen,100.0,Eye,Fixation,Fixation,1,1,20.7669,20.7669,4.6238,21.3201,21.3201,4.5434,715.2488,347.9614,690.6083,367.2336,White Space,White Space,-0.0147,0.5329,-0.846,-0.0257,0.5092,-0.8603,70.5101,-94.6787,529.1541,14.6964,-84.9845,511.4467,320.446,928.5348,571.1892,898.2554,0,-,-,-,-,-,-,-,-
