,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
89945,89945,985811.142,13:32:45:860,Trial014,15 devant.png,0,2894.597,56,DarkOliveGreen,99.0351,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d8c27495bb1e34980594b37ee19c2310_1280x1024.jpg
89946,89946,985817.348,13:32:45:866,Trial014,15 devant.png,0,2894.597,56,DarkOliveGreen,99.0351,Eye,Fixation,Fixation,1,1,23.6813,23.6813,5.0397,24.157,24.157,5.0268,599.4138,434.5639,600.6641,454.2422,White Space,White Space,-0.0585,0.491,-0.8692,-0.0544,0.4821,-0.8744,54.7559,-94.6401,510.0171,-1.7233,-91.7328,497.7578,383.3878,945.2087,649.0851,942.2072,0,-,-,-,-,-,-,-,-
89947,89947,985834.043,13:32:45:883,Trial014,15 devant.png,0,2894.597,56,DarkOliveGreen,99.0351,Eye,Fixation,Fixation,1,1,23.6552,23.6552,5.0449,24.4087,24.4087,5.0355,600.0229,435.6044,599.9878,454.6926,White Space,White Space,-0.0568,0.4924,-0.8685,-0.0589,0.4811,-0.8747,54.5614,-94.7389,510.0118,-1.9664,-91.879,497.7419,384.2626,945.6435,650.3613,942.9504,0,-,-,-,-,-,-,-,-
89948,89948,985850.737,13:32:45:900,Trial014,15 devant.png,0,2894.597,56,DarkOliveGreen,99.0351,Eye,Fixation,Fixation,1,1,23.6991,23.6991,5.0504,24.5266,24.5266,5.0472,599.3753,437.1199,599.4149,454.6281,White Space,White Space,-0.0566,0.4921,-0.8687,-0.0565,0.481,-0.8749,54.349,-94.7847,509.777,-2.1805,-91.9794,497.7826,385.1392,946.0686,651.336,943.401,0,-,-,-,-,-,-,-,-
89949,89949,985867.432,13:32:45:916,Trial014,15 devant.png,0,2894.597,56,DarkOliveGreen,99.0351,Eye,Fixation,Fixation,1,1,23.8301,23.8301,5.0601,24.4434,24.4434,5.0537,600.0413,438.7116,599.3499,454.4165,White Space,White Space,-0.0503,0.4917,-0.8693,-0.053,0.4817,-0.8747,54.1594,-94.8138,509.7937,-2.3883,-92.0821,497.7673,385.8937,946.2013,652.2567,943.8912,0,-,-,-,-,-,-,-,-
89950,89950,985884.126,13:32:45:933,Trial014,15 devant.png,0,2894.597,56,DarkOliveGreen,99.0351,Eye,Fixation,Fixation,1,1,23.6234,23.6234,5.0596,24.3123,24.3123,5.0537,600.796,438.9994,599.9269,455.1886,White Space,White Space,-0.0519,0.4922,-0.8689,-0.0489,0.478,-0.877,54.001,-94.8159,509.6587,-2.5778,-92.1058,497.5623,386.6075,946.3144,653.0776,944.2837,0,-,-,-,-,-,-,-,-
89951,89951,985900.818,13:32:45:950,Trial014,15 devant.png,0,2894.597,56,DarkOliveGreen,99.0351,Eye,Fixation,Fixation,1,1,23.8446,23.8446,5.0676,24.4295,24.4295,5.0578,600.0823,440.1738,599.6647,455.8845,White Space,White Space,-0.0562,0.493,-0.8682,-0.0546,0.4774,-0.877,53.859,-94.8319,509.5141,-2.7509,-92.1162,497.3927,387.3049,946.4934,654.051,944.4973,0,-,-,-,-,-,-,-,-
89952,89952,985917.51,13:32:45:966,Trial014,15 devant.png,0,2894.597,56,DarkOliveGreen,99.0351,Eye,Fixation,Fixation,1,1,23.7785,23.7785,5.0714,24.5674,24.5674,5.0658,601.8531,437.9672,600.0149,456.9562,White Space,White Space,-0.0477,0.5017,-0.8637,-0.0484,0.4775,-0.8773,53.692,-94.8413,509.4216,-2.9127,-92.1391,497.0818,387.8591,946.3944,654.6956,944.8794,0,-,-,-,-,-,-,-,-
89953,89953,985934.202,13:32:45:983,Trial014,15 devant.png,0,2894.597,56,DarkOliveGreen,99.0351,Eye,Fixation,Fixation,1,1,23.9042,23.9042,5.0792,24.5948,24.5948,5.0738,601.8453,436.821,598.9118,457.3998,White Space,White Space,-0.0505,0.5052,-0.8615,-0.0556,0.4805,-0.8752,53.5709,-94.8674,509.3399,-3.0821,-92.2701,497.3303,388.4575,946.4983,655.6744,945.2132,0,-,-,-,-,-,-,-,-
89954,89954,985950.894,13:32:46:000,Trial014,15 devant.png,0,2894.597,56,DarkOliveGreen,99.0351,Eye,Fixation,Fixation,1,1,23.9292,23.9292,5.0864,24.5723,24.5723,5.0797,601.5926,439.4663,598.7565,457.5004,White Space,White Space,-0.0537,0.4902,-0.87,-0.0529,0.48,-0.8757,53.4477,-94.9262,509.2606,-3.2273,-92.3749,497.3391,389.0519,947.228,656.3107,945.7244,0,-,-,-,-,-,-,-,-
