,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
61913,61913,2389780.768,13:47:23:139,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5554a2034150ce0c4a7a6ac45617bdb1_1280x1024.jpg
61914,61914,2389790.326,13:47:23:149,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Eye,Fixation,-,1,-,14.0949,14.0949,3.557,0,0,0,639.5134,311.6887,0,0,White Space,White Space,-0.0236,0.3034,-0.9526,0,0,0,77.5046,-12.3876,614.2904,0,0,0,337.6214,554.0445,0,0,0,-,-,-,-,-,-,-,-
61915,61915,2389807.014,13:47:23:165,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Eye,Fixation,-,1,-,14.0463,14.0463,3.5594,0,0,0,638.3158,311.0041,0,0,White Space,White Space,-0.0256,0.3023,-0.9529,0,0,0,77.1203,-12.1342,613.882,0,0,0,338.9579,553.1054,0,0,0,-,-,-,-,-,-,-,-
61916,61916,2389823.701,13:47:23:182,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Eye,Fixation,-,1,-,13.8876,13.8876,3.5542,0,0,0,638.2746,309.6704,0,0,White Space,White Space,-0.0275,0.3046,-0.9521,0,0,0,76.9154,-11.799,614.0274,0,0,0,339.8671,551.7443,0,0,0,-,-,-,-,-,-,-,-
61917,61917,2389840.389,13:47:23:199,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Eye,Fixation,Fixation,1,1,13.9761,13.9761,3.5537,14.1202,14.1202,3.6505,640.1223,308.2888,699.0103,372.5531,White Space,White Space,-0.0204,0.3022,-0.953,-0.0664,0.258,-0.9639,76.832,-11.5146,613.6255,25.9528,-17.386,631.4696,339.8564,550.706,542.2588,572.6954,0,-,-,-,-,-,-,-,-
61918,61918,2389857.077,13:47:23:215,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Eye,Fixation,Fixation,1,1,14.0318,14.0318,3.556,13.9014,13.9014,3.6392,641.9855,308.5945,663.4955,355.0002,White Space,White Space,-0.0176,0.2983,-0.9543,-0.0772,0.2716,-0.9593,76.9004,-11.29,613.891,25.924,-17.0355,627.6171,339.6633,549.8865,541.9726,571.4799,0,-,-,-,-,-,-,-,-
61919,61919,2389873.764,13:47:23:232,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Eye,Fixation,Fixation,1,1,14.1047,14.1047,3.562,13.7362,13.7362,3.6182,641.6228,306.2921,662.511,357.4913,White Space,White Space,-0.0254,0.3072,-0.9513,-0.0739,0.267,-0.9609,77.1102,-11.1642,614.5879,25.9037,-16.6939,623.7765,339.3431,549.1809,541.3818,570.6269,0,-,-,-,-,-,-,-,-
61920,61920,2389890.457,13:47:23:249,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Eye,Fixation,Fixation,1,1,14.0255,14.0255,3.5633,14.0345,14.0345,3.6122,642.6459,304.5537,656.4336,359.47,White Space,White Space,-0.0263,0.307,-0.9513,-0.0785,0.2655,-0.9609,77.2271,-11.047,614.5486,25.9345,-16.414,621.0544,338.8857,548.7306,540.9165,569.8355,0,-,-,-,-,-,-,-,-
61921,61921,2389907.149,13:47:23:265,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Eye,Fixation,Fixation,1,1,14.1911,14.1911,3.5717,13.9045,13.9045,3.5986,641.9355,304.4307,662.336,364.701,White Space,White Space,-0.0286,0.3008,-0.9532,-0.0695,0.2603,-0.963,77.3637,-10.981,614.2934,25.9683,-16.1164,618.6343,338.2657,548.6079,540.2257,569.0124,0,-,-,-,-,-,-,-,-
61922,61922,2389923.842,13:47:23:282,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Eye,Fixation,Fixation,1,1,14.1763,14.1763,3.5793,14.0075,14.0075,3.59,642.49,302.2921,651.9145,368.7162,White Space,White Space,-0.0253,0.3064,-0.9516,-0.0851,0.259,-0.9621,77.7131,-10.9873,615.5884,26.1063,-15.917,616.3435,337.4869,548.4464,539.6123,568.477,0,-,-,-,-,-,-,-,-
61923,61923,2389940.534,13:47:23:299,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Eye,Fixation,Fixation,1,1,14.2111,14.2111,3.5878,13.9273,13.9273,3.5775,643.9731,300.9654,653.3538,370.2654,White Space,White Space,-0.0206,0.3058,-0.9519,-0.0775,0.2609,-0.9623,78.0153,-11.0008,616.1432,26.2779,-15.6951,614.7218,336.4944,548.4765,538.5337,567.7282,0,-,-,-,-,-,-,-,-
61924,61924,2389957.226,13:47:23:315,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Eye,Fixation,Fixation,1,1,14.2331,14.2331,3.5969,13.792,13.792,3.5594,642.8484,298.8539,658.4191,368.7362,White Space,White Space,-0.0289,0.3051,-0.9519,-0.0679,0.2665,-0.9614,78.4349,-11.0423,617.2762,26.4841,-15.4807,613.1406,335.5834,548.5829,537.2826,566.9285,0,-,-,-,-,-,-,-,-
61925,61925,2389973.919,13:47:23:332,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Eye,Fixation,Fixation,1,1,14.2106,14.2106,3.6044,14.0948,14.0948,3.5565,642.1571,298.3547,653.1053,370.7775,White Space,White Space,-0.0285,0.3021,-0.9528,-0.0818,0.2631,-0.9613,78.802,-11.0862,618.1566,26.681,-15.2993,611.1799,334.5879,548.7569,536.4458,566.4614,0,-,-,-,-,-,-,-,-
61926,61926,2389990.611,13:47:23:349,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Eye,Fixation,Fixation,1,1,14.1328,14.1328,3.6065,14.0443,14.0443,3.5505,642.5673,297.4008,654.8121,375.4717,White Space,White Space,-0.0261,0.3028,-0.9527,-0.0756,0.2562,-0.9637,78.9263,-11.1385,617.7241,26.8015,-15.1564,609.8516,333.8456,548.9738,535.6265,566.154,0,-,-,-,-,-,-,-,-
61927,61927,2390007.304,13:47:23:366,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Eye,Fixation,Fixation,1,1,14.2631,14.2631,3.6138,14.0192,14.0192,3.5434,642.4421,297.0894,653.2004,374.4842,White Space,White Space,-0.0288,0.3026,-0.9527,-0.0805,0.2627,-0.9615,79.0452,-11.2414,617.3782,26.954,-15.0815,608.9469,333.2621,549.3987,534.9654,565.8149,0,-,-,-,-,-,-,-,-
61928,61928,2390023.996,13:47:23:382,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Eye,Fixation,Fixation,1,1,14.0533,14.0533,3.6101,13.8501,13.8501,3.5292,641.3654,295.033,648.4483,376.2425,White Space,White Space,-0.0292,0.3071,-0.9512,-0.0884,0.2612,-0.9612,79.1495,-11.3268,617.2725,27.0614,-14.9978,608.2806,332.8143,549.6487,534.5796,565.5737,0,-,-,-,-,-,-,-,-
61929,61929,2390040.688,13:47:23:399,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Eye,Fixation,-,1,-,14.1987,14.1987,3.6129,0,0,0,639.711,294.8142,0,0,White Space,White Space,-0.0308,0.3011,-0.9531,0,0,0,79.2587,-11.3964,616.4755,0,0,0,332.0167,550.084,0,0,0,-,-,-,-,-,-,-,-
61930,61930,2390057.381,13:47:23:416,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Eye,Fixation,-,1,-,14.109,14.109,3.6106,14.2122,14.2122,3.5336,639.3174,295.8756,637.9608,379.101,White Space,White Space,-0.0306,0.3011,-0.9531,-0.1021,0.2596,-0.9603,79.4453,-11.422,615.9782,27.5743,-14.8875,607.8243,331.038,550.2161,532.7415,565.211,0,-,-,-,-,-,-,-,-
61931,61931,2390074.073,13:47:23:432,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Eye,Fixation,-,1,-,14.1219,14.1219,3.6092,14.3393,14.3393,3.5426,636.9509,298.9709,607.5708,378.7811,White Space,White Space,-0.039,0.2945,-0.9548,-0.1178,0.266,-0.9567,79.7305,-11.4236,615.7996,27.9077,-14.8044,607.417,329.9933,550.3603,531.6595,564.7925,0,-,-,-,-,-,-,-,-
61932,61932,2390090.766,13:47:23:449,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Eye,Fixation,-,1,-,13.9562,13.9562,3.6011,13.5304,13.5304,3.5131,634.7119,296.0169,607.4092,354.7981,White Space,White Space,-0.0409,0.3068,-0.9509,-0.1129,0.29,-0.9503,80.1358,-11.4019,616.4511,28.2745,-14.7162,607.3303,328.7931,549.9986,530.1099,563.9858,0,-,-,-,-,-,-,-,-
61933,61933,2390107.458,13:47:23:466,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Eye,Fixation,Blink,1,1,14.0205,14.0205,3.5983,0,0,0,634.4817,300.255,0,0,White Space,White Space,-0.0351,0.294,-0.9552,0,0,0,80.4761,-11.3359,617.2831,0,0,0,327.7737,549.9355,0,0,0,-,-,-,-,-,-,-,-
61934,61934,2390124.151,13:47:23:482,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Eye,Fixation,Blink,1,1,14.1599,14.1599,3.6023,0,0,0,633.9866,302.2419,0,0,White Space,White Space,-0.0314,0.2952,-0.9549,0,0,0,80.5946,-11.2326,617.0336,0,0,0,327.1174,549.527,0,0,0,-,-,-,-,-,-,-,-
61935,61935,2390140.843,13:47:23:499,Trial010,11 yeux chat G.png,0,2898.985,26,Cyan,100.0,Eye,Fixation,Blink,1,1,14.0912,14.0912,3.6016,0,0,0,633.5447,304.3814,0,0,White Space,White Space,-0.0338,0.2952,-0.9548,0,0,0,80.5492,-11.1012,616.4063,0,0,0,327.018,549.0547,0,0,0,-,-,-,-,-,-,-,-
