,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
10433,10433,2720649.232,17:14:34:645,Trial002,2 devant.png,0,2900.079,57,Maroon,99.9973,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ab8a89121e4cbc8caca03fbdfe33c6b9_1280x1024.jpg
10434,10434,2720660.84,17:14:34:657,Trial002,2 devant.png,0,2900.079,57,Maroon,99.9973,Eye,Fixation,Fixation,1,1,19.6966,19.6966,5.0479,19.1859,19.1859,4.8904,625.3739,332.9877,610.2999,349.0176,White Space,White Space,0.0374,0.2972,-0.9541,0.0363,0.2658,-0.9633,10.6511,14.7333,622.7668,-45.9865,19.202,620.6518,597.8194,449.2313,816.3616,432.3561,0,-,-,-,-,-,-,-,-
10435,10435,2720677.53,17:14:34:673,Trial002,2 devant.png,0,2900.079,57,Maroon,99.9973,Eye,Fixation,Fixation,1,1,19.7676,19.7676,5.0492,19.1416,19.1416,4.8918,624.6386,332.8016,610.2546,348.5293,White Space,White Space,0.0295,0.3002,-0.9534,0.0344,0.2644,-0.9638,10.66,14.6264,622.2594,-46.012,19.1633,620.9318,597.9,449.5363,816.4157,432.5684,0,-,-,-,-,-,-,-,-
10436,10436,2720694.219,17:14:34:690,Trial002,2 devant.png,0,2900.079,57,Maroon,99.9973,Eye,Fixation,Fixation,1,1,19.7632,19.7632,5.0496,19.1659,19.1659,4.8937,624.2493,332.0025,609.7914,349.2615,White Space,White Space,0.032,0.2988,-0.9538,0.0359,0.2606,-0.9648,10.6624,14.582,621.9582,-45.9873,19.0973,620.6725,597.8217,449.7021,816.3679,432.8617,0,-,-,-,-,-,-,-,-
10437,10437,2720710.909,17:14:34:707,Trial002,2 devant.png,0,2900.079,57,Maroon,99.9973,Eye,Fixation,Fixation,1,1,19.7746,19.7746,5.05,19.1537,19.1537,4.895,623.3008,333.4395,609.9176,349.9697,White Space,White Space,0.0311,0.2913,-0.9561,0.0378,0.2631,-0.964,10.6624,14.5347,621.6699,-45.9983,19.0375,620.9535,597.8196,449.9969,816.2924,433.0821,0,-,-,-,-,-,-,-,-
10438,10438,2720727.598,17:14:34:723,Trial002,2 devant.png,0,2900.079,57,Maroon,99.9973,Eye,Fixation,Fixation,1,1,19.7133,19.7133,5.0473,19.1683,19.1683,4.8977,623.2381,335.1492,610.3975,351.2766,White Space,White Space,0.0318,0.2897,-0.9566,0.0367,0.2584,-0.9653,10.6598,14.4986,621.5492,-46.0469,19.0315,621.5728,597.8071,450.1544,816.3261,433.2705,0,-,-,-,-,-,-,-,-
10439,10439,2720744.288,17:14:34:740,Trial002,2 devant.png,0,2900.079,57,Maroon,99.9973,Eye,Fixation,Fixation,1,1,19.8666,19.8666,5.0516,19.157,19.157,4.8998,622.4449,336.3059,609.8092,350.3059,White Space,White Space,0.029,0.293,-0.9557,0.0335,0.2636,-0.9641,10.6419,14.5199,621.134,-46.0834,19.0738,621.846,597.9017,449.9702,816.446,433.0461,0,-,-,-,-,-,-,-,-
10440,10440,2720760.977,17:14:34:757,Trial002,2 devant.png,0,2900.079,57,Maroon,99.9973,Eye,Fixation,Fixation,1,1,19.7815,19.7815,5.0505,19.1435,19.1435,4.9005,621.8166,337.7743,609.2465,350.5877,White Space,White Space,0.0294,0.2928,-0.9557,0.0344,0.2638,-0.964,10.625,14.5372,620.627,-46.087,19.1242,621.6167,597.9257,449.8564,816.5082,432.8179,0,-,-,-,-,-,-,-,-
10441,10441,2720777.667,17:14:34:773,Trial002,2 devant.png,0,2900.079,57,Maroon,99.9973,Eye,Fixation,Fixation,1,1,19.7575,19.7575,5.0478,19.1669,19.1669,4.902,620.4627,336.5966,608.4354,350.99,White Space,White Space,0.0265,0.2987,-0.954,0.0348,0.2632,-0.9641,10.6168,14.5452,620.2288,-46.0773,19.1355,621.4527,597.9844,449.6741,816.5111,432.7646,0,-,-,-,-,-,-,-,-
10442,10442,2720794.356,17:14:34:790,Trial002,2 devant.png,0,2900.079,57,Maroon,99.9973,Eye,Fixation,Fixation,1,1,19.8328,19.8328,5.0485,19.1663,19.1663,4.903,620.3996,337.8959,607.8673,349.9428,White Space,White Space,0.0302,0.2941,-0.9553,0.0367,0.2653,-0.9635,10.6137,14.5235,619.7884,-46.0694,19.119,621.338,597.8974,449.7991,816.4774,432.7738,0,-,-,-,-,-,-,-,-
