,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
25416,25416,3581497.376,16:06:15:594,Trial004,4 tete chien D.png,0,2899.885,36,MediumTurquoise,98.2798,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1a60d6352dd0a48a32f3258bda3c32c1_1280x1024.jpg
25417,25417,3581497.531,16:06:15:594,Trial004,4 tete chien D.png,0,2899.885,36,MediumTurquoise,98.2798,Eye,Fixation,Fixation,1,1,23.4992,23.4992,4.879,22.1438,22.1438,4.5449,634.4542,316.6058,636.2958,311.9969,White Space,White Space,0.0037,0.4288,-0.9034,-0.024,0.4453,-0.8951,34.0934,-46.463,498.9853,-14.7028,-39.0924,495.999,475.4793,724.8339,711.1885,690.0601,0,-,-,-,-,-,-,-,-
25418,25418,3581514.219,16:06:15:611,Trial004,4 tete chien D.png,0,2899.885,36,MediumTurquoise,98.2798,Eye,Fixation,Fixation,1,1,23.5737,23.5737,4.8757,22.2829,22.2829,4.5467,633.7773,314.3214,636.2583,309.7294,White Space,White Space,0.0049,0.4283,-0.9036,-0.0215,0.4453,-0.8951,34.0744,-46.6157,498.6307,-14.6913,-39.1845,495.8436,475.424,725.7335,711.0968,690.5615,0,-,-,-,-,-,-,-,-
25419,25419,3581530.907,16:06:15:628,Trial004,4 tete chien D.png,0,2899.885,36,MediumTurquoise,98.2798,Eye,Fixation,Fixation,1,1,23.5661,23.5661,4.8724,22.0986,22.0986,4.5413,632.584,315.875,634.6791,309.8433,White Space,White Space,0.0021,0.4244,-0.9055,-0.0248,0.4428,-0.8963,34.0758,-46.8756,498.4451,-14.6725,-39.3766,495.8031,475.4198,727.1611,711.091,691.5664,0,-,-,-,-,-,-,-,-
25420,25420,3581547.595,16:06:15:644,Trial004,4 tete chien D.png,0,2899.885,36,MediumTurquoise,98.2798,Eye,Fixation,Fixation,1,1,23.5179,23.5179,4.8678,22.0957,22.0957,4.537,632.0006,312.3455,635.2543,306.4412,White Space,White Space,0.0049,0.4274,-0.904,-0.0185,0.4462,-0.8948,34.0679,-47.1737,498.3453,-14.6578,-39.6025,495.9475,475.3612,728.5654,710.8476,692.5247,0,-,-,-,-,-,-,-,-
25421,25421,3581564.283,16:06:15:661,Trial004,4 tete chien D.png,0,2899.885,36,MediumTurquoise,98.2798,Eye,Fixation,Fixation,1,1,23.567,23.567,4.8655,22.1949,22.1949,4.5372,630.8388,313.3942,634.9643,305.3579,White Space,White Space,0.001,0.4241,-0.9056,-0.0168,0.4454,-0.8952,34.0526,-47.4456,498.1016,-14.647,-39.7894,495.9148,475.4421,730.0649,710.7606,693.4596,0,-,-,-,-,-,-,-,-
25422,25422,3581580.97,16:06:15:678,Trial004,4 tete chien D.png,0,2899.885,36,MediumTurquoise,98.2798,Eye,Fixation,Fixation,1,1,23.4122,23.4122,4.8578,22.1538,22.1538,4.5354,630.9283,308.7402,634.8062,305.1654,White Space,White Space,0.0049,0.4333,-0.9012,-0.0202,0.4418,-0.8969,34.0483,-47.6548,498.0756,-14.6333,-39.9304,495.6914,475.3689,730.8556,710.808,694.3157,0,-,-,-,-,-,-,-,-
25423,25423,3581597.658,16:06:15:694,Trial004,4 tete chien D.png,0,2899.885,36,MediumTurquoise,98.2798,Eye,Fixation,Fixation,1,1,23.4493,23.4493,4.8525,22.1718,22.1718,4.5353,630.0845,308.7819,634.1669,303.8743,White Space,White Space,0.0017,0.4281,-0.9037,-0.0227,0.4436,-0.8959,34.0278,-47.8025,497.8116,-14.6363,-40.0441,496.1,475.4519,731.8138,710.8228,694.6678,0,-,-,-,-,-,-,-,-
25424,25424,3581614.346,16:06:15:711,Trial004,4 tete chien D.png,0,2899.885,36,MediumTurquoise,98.2798,Eye,Fixation,Fixation,1,1,23.5628,23.5628,4.8521,22.2661,22.2661,4.539,629.7297,309.6745,632.1763,303.2532,White Space,White Space,0.0028,0.4267,-0.9044,-0.0303,0.4486,-0.8932,34.0241,-47.8864,497.6429,-14.6149,-40.1398,496.2441,475.3879,732.3286,710.8764,694.951,0,-,-,-,-,-,-,-,-
25425,25425,3581631.034,16:06:15:728,Trial004,4 tete chien D.png,0,2899.885,36,MediumTurquoise,98.2798,Eye,Fixation,Fixation,1,1,23.5361,23.5361,4.851,22.3152,22.3152,4.544,629.6958,308.81,632.1335,302.9754,White Space,White Space,-0.0014,0.4262,-0.9046,-0.0243,0.4467,-0.8944,34.0848,-47.978,497.7673,-14.5853,-40.1796,496.3574,475.2335,732.7269,710.5746,695.1506,0,-,-,-,-,-,-,-,-
