,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
41614,41614,2381084.594,13:47:14:443,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41ae6f2ed847c4b059ebd02f4aaf3f72_1280x1024.jpg
41615,41615,2381093.599,13:47:14:452,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41616,41616,2381110.295,13:47:14:469,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41617,41617,2381126.99,13:47:14:485,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41618,41618,2381143.686,13:47:14:502,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41619,41619,2381160.382,13:47:14:519,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41620,41620,2381177.077,13:47:14:535,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41621,41621,2381193.773,13:47:14:552,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41622,41622,2381210.468,13:47:14:569,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41623,41623,2381227.164,13:47:14:586,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41624,41624,2381243.859,13:47:14:602,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41625,41625,2381260.555,13:47:14:619,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41626,41626,2381277.25,13:47:14:636,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41627,41627,2381293.946,13:47:14:652,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41628,41628,2381310.642,13:47:14:669,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41629,41629,2381327.337,13:47:14:686,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41630,41630,2381344.033,13:47:14:702,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41631,41631,2381360.728,13:47:14:719,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41632,41632,2381377.424,13:47:14:736,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41633,41633,2381394.119,13:47:14:753,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41634,41634,2381410.815,13:47:14:769,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41635,41635,2381427.51,13:47:14:786,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41636,41636,2381444.206,13:47:14:803,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41637,41637,2381460.902,13:47:14:819,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41638,41638,2381477.597,13:47:14:836,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41639,41639,2381494.293,13:47:14:853,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
41640,41640,2381510.988,13:47:14:869,Trial007,7 devant.png,0,2899.386,26,Cyan,16.0954,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
