,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
95287,95287,1037038.447,13:41:20:664,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d468cf0cca528113df3c4c96e8dc27ac_1280x1024.jpg
95288,95288,1037052.559,13:41:20:678,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Saccade,-,1,-,11.6952,11.6952,2.7586,0,0,0,-6.8594,518.1333,0,0,-,White Space,-0.2473,0.3207,-0.9143,0,0,0,-11.4302,-27.557,569.1577,0,0,0,692.7332,620.9428,0,0,0,-,-,-,-,-,-,-,-
95289,95289,1037069.253,13:41:20:695,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Saccade,-,1,-,11.7922,11.7922,2.7596,11.4785,11.4785,2.6326,260.3892,426.1789,269.7566,432.501,White Space,White Space,-0.1174,0.3889,-0.9138,-0.1573,0.3725,-0.9146,-10.7503,-27.3781,569.8557,-68.1365,-35.2686,590.6717,687.1324,618.6531,919.0457,647.1739,0,-,-,-,-,-,-,-,-
95290,95290,1037085.948,13:41:20:712,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Saccade,-,1,-,11.6638,11.6638,2.7548,11.184,11.184,2.6516,461.2239,399.7606,464.2962,404.1872,White Space,White Space,-0.0073,0.405,-0.9143,-0.049,0.3832,-0.9224,-9.8769,-27.2158,569.7571,-67.4978,-34.8536,591.0942,681.2004,617.66,914.115,645.2033,0,-,-,-,-,-,-,-,-
95291,95291,1037102.642,13:41:20:728,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Saccade,-,1,-,11.772,11.772,2.7565,0,0,0,635.1543,385.0481,0,0,White Space,White Space,0.0891,0.4108,-0.9073,0,0,0,-9.2201,-27.1924,570.9469,0,0,0,676.373,617.2102,0,0,0,-,-,-,-,-,-,-,-
95292,95292,1037119.337,13:41:20:745,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,-,-,-,-,11.8024,11.8024,2.7587,0,0,0,626.3647,383.6249,0,0,White Space,White Space,0.0793,0.4088,-0.9092,0,0,0,-8.8914,-27.2672,570.3325,0,0,0,675.2343,617.6845,0,0,0,-,-,-,-,-,-,-,-
95293,95293,1037136.031,13:41:20:762,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,-,Fixation,-,1,11.7375,11.7375,2.758,11.2142,11.2142,2.6665,627.8975,378.2607,696.2297,397.6086,White Space,White Space,0.0849,0.4149,-0.9059,0.0718,0.3818,-0.9214,-8.5683,-27.4014,570.6275,-66.4085,-34.4095,588.8231,673.7433,618.0626,908.3408,643.9491,0,-,-,-,-,-,-,-,-
95294,95294,1037152.725,13:41:20:778,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Fixation,1,1,11.6931,11.6931,2.7555,11.1861,11.1861,2.676,622.5403,371.7566,678.6183,388.95,White Space,White Space,0.0738,0.4213,-0.9039,0.0559,0.3898,-0.9192,-8.2059,-27.5945,570.6459,-65.9546,-34.3495,587.0107,672.4474,618.7348,907.6378,643.9519,0,-,-,-,-,-,-,-,-
95295,95295,1037169.42,13:41:20:795,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Fixation,1,1,11.6617,11.6617,2.7522,11.0426,11.0426,2.6779,623.1289,373.8405,662.1613,377.1496,White Space,White Space,0.0794,0.4132,-0.9072,0.0449,0.401,-0.915,-7.829,-27.7268,570.666,-65.7902,-34.4622,587.5648,670.7492,619.4589,906.9232,644.0551,0,-,-,-,-,-,-,-,-
95296,95296,1037186.114,13:41:20:812,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Fixation,1,1,11.4561,11.4561,2.7402,0,0,0,622.9378,374.8359,0,0,White Space,White Space,0.0787,0.4111,-0.9082,0,0,0,-7.4191,-27.89,569.9727,0,0,0,669.0779,620.3218,0,0,0,-,-,-,-,-,-,-,-
95297,95297,1037202.808,13:41:20:828,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Fixation,1,1,11.734,11.734,2.7423,11.6109,11.6109,2.7029,620.6079,373.1397,680.3538,377.5566,White Space,White Space,0.0719,0.415,-0.907,0.0668,0.395,-0.9162,-6.992,-28.1598,570.1672,-64.9722,-34.6431,585.726,667.4114,621.3358,903.9869,645.3379,0,-,-,-,-,-,-,-,-
95298,95298,1037219.503,13:41:20:845,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Fixation,1,1,0,0,0,11.3059,11.3059,2.708,0,0,692.4892,372.6216,White Space,White Space,0,0,0,0.0765,0.4008,-0.913,0,0,0,-64.3916,-34.741,583.4441,0,0,902.4426,646.1469,0,-,-,-,-,-,-,-,-
95299,95299,1037236.197,13:41:20:862,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Saccade,1,1,11.5179,11.5179,2.7332,11.1069,11.1069,2.7023,625.2235,376.4,715.2234,376.8173,White Space,White Space,0.0873,0.4084,-0.9086,0.092,0.3911,-0.9157,-6.2719,-28.5785,568.3335,-63.9374,-34.7817,582.1011,664.1489,623.5973,900.8767,646.8277,0,-,-,-,-,-,-,-,-
95300,95300,1037252.889,13:41:20:878,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Fixation,1,2,11.55,11.55,2.7263,10.9906,10.9906,2.692,624.1971,379.4491,742.3226,381.9188,White Space,White Space,0.0785,0.4052,-0.9109,0.1041,0.3828,-0.9179,-5.8618,-28.8007,567.3192,-63.5765,-34.9136,581.54,662.6433,624.8095,899.4052,647.6751,0,-,-,-,-,-,-,-,-
95301,95301,1037269.58,13:41:20:895,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Fixation,1,2,11.529,11.529,2.7191,10.8847,10.8847,2.6781,625.3387,379.5346,740.6909,378.8639,White Space,White Space,0.0806,0.4045,-0.911,0.0979,0.3919,-0.9148,-5.5204,-29.0755,566.5127,-63.1176,-35.0658,580.4108,661.1893,626.1489,898.1395,648.3809,0,-,-,-,-,-,-,-,-
95302,95302,1037286.274,13:41:20:912,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Fixation,1,2,11.5579,11.5579,2.7142,10.9491,10.9491,2.6686,633.0392,386.4532,768.1912,385.3022,White Space,White Space,0.0965,0.3968,-0.9128,0.1176,0.3797,-0.9176,-5.1418,-29.4223,566.2272,-62.6487,-35.2648,579.4539,659.2687,627.838,896.2369,649.6839,0,-,-,-,-,-,-,-,-
95303,95303,1037302.969,13:41:20:929,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Fixation,1,2,11.6731,11.6731,2.7156,10.8341,10.8341,2.6552,640.7803,390.5703,771.1258,390.0775,White Space,White Space,0.0999,0.398,-0.9119,0.1143,0.3731,-0.9207,-4.7564,-29.9026,566.8494,-62.1802,-35.4559,578.5848,657.547,629.7137,894.7592,650.8234,0,-,-,-,-,-,-,-,-
95304,95304,1037319.663,13:41:20:945,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Fixation,1,2,11.5746,11.5746,2.7125,10.645,10.645,2.6349,652.1447,393.0064,778.6083,394.0748,White Space,White Space,0.1049,0.4002,-0.9104,0.118,0.3744,-0.9197,-4.4487,-30.1971,566.7346,-61.7941,-35.5897,577.4157,656.1447,630.9359,893.5999,651.6368,0,-,-,-,-,-,-,-,-
95305,95305,1037336.358,13:41:20:962,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Fixation,1,2,11.4864,11.4864,2.706,10.6546,10.6546,2.6184,665.0652,397.8446,790.3774,387.6698,White Space,White Space,0.1107,0.3983,-0.9106,0.1267,0.3867,-0.9134,-4.1555,-30.4728,566.4139,-61.4493,-35.7243,576.9013,654.7945,632.2105,892.2053,652.0604,0,-,-,-,-,-,-,-,-
95306,95306,1037353.052,13:41:20:979,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Fixation,1,2,11.314,11.314,2.693,10.4057,10.4057,2.5926,659.5882,401.176,796.1279,398.9684,White Space,White Space,0.1002,0.398,-0.9119,0.1282,0.3755,-0.9179,-3.8225,-30.6891,566.0492,-60.9334,-35.7044,575.2069,653.6128,633.2128,890.7867,652.632,0,-,-,-,-,-,-,-,-
95307,95307,1037369.747,13:41:20:995,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Blink,1,1,11.4978,11.4978,2.6904,0,0,0,670.0553,404.2946,0,0,White Space,White Space,0.1081,0.3973,-0.9113,0,0,0,-3.4842,-30.8946,566.2487,0,0,0,652.0104,634.0518,0,0,0,-,-,-,-,-,-,-,-
95308,95308,1037386.441,13:41:21:012,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Blink,1,1,11.5647,11.5647,2.6908,0,0,0,672.0348,408.1099,0,0,White Space,White Space,0.1058,0.3949,-0.9126,0,0,0,-3.1018,-31.0381,565.9551,0,0,0,650.446,634.776,0,0,0,-,-,-,-,-,-,-,-
95309,95309,1037403.136,13:41:21:029,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Blink,1,1,11.4787,11.4787,2.6872,0,0,0,675.0532,410.6385,0,0,White Space,White Space,0.1067,0.3951,-0.9124,0,0,0,-2.7138,-31.1416,565.6071,0,0,0,648.7892,635.288,0,0,0,-,-,-,-,-,-,-,-
95310,95310,1037419.83,13:41:21:045,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Blink,1,1,11.4902,11.4902,2.6848,0,0,0,678.113,411.2066,0,0,White Space,White Space,0.1068,0.401,-0.9098,0,0,0,-2.2789,-31.239,565.6085,0,0,0,646.9432,635.5731,0,0,0,-,-,-,-,-,-,-,-
95311,95311,1037436.525,13:41:21:062,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Blink,1,1,11.5926,11.5926,2.687,0,0,0,678.707,414.3138,0,0,White Space,White Space,0.1028,0.3939,-0.9134,0,0,0,-1.8279,-31.2964,565.5218,0,0,0,645.1169,635.9876,0,0,0,-,-,-,-,-,-,-,-
95312,95312,1037453.219,13:41:21:079,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Saccade,Blink,2,1,11.6599,11.6599,2.6915,0,0,0,679.4987,416.355,0,0,White Space,White Space,0.0996,0.3942,-0.9136,0,0,0,-1.3589,-31.303,565.2652,0,0,0,643.1979,636.0667,0,0,0,-,-,-,-,-,-,-,-
95313,95313,1037469.914,13:41:21:095,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Blink,2,1,11.3955,11.3955,2.6838,0,0,0,681.9589,417.3123,0,0,White Space,White Space,0.1042,0.395,-0.9127,0,0,0,-0.8793,-31.3131,565.1323,0,0,0,641.0682,636.1218,0,0,0,-,-,-,-,-,-,-,-
95314,95314,1037486.608,13:41:21:112,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Blink,2,1,11.47,11.47,2.6808,0,0,0,683.8826,418.1126,0,0,White Space,White Space,0.1054,0.3962,-0.9121,0,0,0,-0.3947,-31.3458,565.2392,0,0,0,638.9886,636.2119,0,0,0,-,-,-,-,-,-,-,-
95315,95315,1037503.303,13:41:21:129,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Blink,2,1,11.527,11.527,2.6808,0,0,0,684.9187,418.7524,0,0,White Space,White Space,0.1039,0.3981,-0.9115,0,0,0,0.1151,-31.4176,565.2473,0,0,0,636.8576,636.4735,0,0,0,-,-,-,-,-,-,-,-
95316,95316,1037519.997,13:41:21:146,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Fixation,2,3,11.6687,11.6687,2.6871,10.5686,10.5686,2.5782,687.2224,420.2864,826.7268,404.8747,White Space,White Space,0.111,0.3926,-0.913,0.1426,0.3712,-0.9175,0.6869,-31.5284,565.6513,-56.6461,-35.8877,575.0685,634.29,636.9685,872.6838,653.5163,0,-,-,-,-,-,-,-,-
95317,95317,1037536.692,13:41:21:162,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Fixation,2,3,11.5091,11.5091,2.6857,10.5825,10.5825,2.5667,690.2735,421.112,797.2379,406.3644,White Space,White Space,0.111,0.3941,-0.9123,0.1149,0.3765,-0.9193,1.1816,-31.6307,565.8835,-56.1267,-35.8683,574.6979,632.1969,637.3184,871.2388,653.4231,0,-,-,-,-,-,-,-,-
95318,95318,1037553.386,13:41:21:179,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Fixation,2,3,11.6095,11.6095,2.6887,0,0,0,692.0341,422.6947,0,0,White Space,White Space,0.1091,0.3908,-0.914,0,0,0,1.6747,-31.7489,565.7866,0,0,0,630.1443,637.9122,0,0,0,-,-,-,-,-,-,-,-
95319,95319,1037570.081,13:41:21:196,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Fixation,2,3,11.6801,11.6801,2.6942,10.3446,10.3446,2.5479,693.5691,423.6357,836.1636,412.2131,White Space,White Space,0.107,0.3914,-0.914,0.142,0.3676,-0.9191,2.1625,-31.8636,565.7396,-55.224,-36.0014,575.8488,628.1208,638.3961,866.4633,653.8708,0,-,-,-,-,-,-,-,-
95320,95320,1037586.775,13:41:21:212,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Fixation,2,3,11.5663,11.5663,2.6936,10.6851,10.6851,2.5481,694.6428,424.6181,800.0497,414.7538,White Space,White Space,0.105,0.3914,-0.9142,0.1109,0.3703,-0.9223,2.6319,-31.9803,565.5302,-54.8833,-36.1492,577.0551,626.1696,638.9377,865.2074,654.1349,0,-,-,-,-,-,-,-,-
95321,95321,1037603.469,13:41:21:229,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Fixation,2,3,11.5633,11.5633,2.6931,0,0,0,697.1034,426.6727,0,0,White Space,White Space,0.1084,0.3895,-0.9146,0,0,0,3.0979,-32.0947,565.6008,0,0,0,624.125,639.4463,0,0,0,-,-,-,-,-,-,-,-
95322,95322,1037620.164,13:41:21:246,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Fixation,2,3,11.6697,11.6697,2.6975,10.8459,10.8459,2.5546,698.455,426.7162,781.8629,417.6876,White Space,White Space,0.1053,0.3938,-0.9131,0.087,0.3715,-0.9244,3.5563,-32.2232,565.9012,-53.8941,-36.1528,576.3692,622.255,639.8308,861.8535,654.3,0,-,-,-,-,-,-,-,-
95323,95323,1037636.858,13:41:21:262,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Fixation,2,3,11.6611,11.6611,2.7009,10.9429,10.9429,2.5635,700.0124,426.5459,780.0274,419.0603,White Space,White Space,0.1039,0.3956,-0.9125,0.085,0.3746,-0.9233,4.008,-32.3371,566.157,-53.3728,-36.1166,575.5946,620.3799,640.2168,860.0215,654.2769,0,-,-,-,-,-,-,-,-
95324,95324,1037653.553,13:41:21:279,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Saccade,2,2,11.6935,11.6935,2.7052,11.0299,11.0299,2.5738,700.691,426.4822,777.1332,421.7174,White Space,White Space,0.1012,0.3961,-0.9126,0.0869,0.3718,-0.9242,4.446,-32.4666,566.2296,-52.8375,-36.0652,574.7344,618.5848,640.7389,858.0854,654.3366,0,-,-,-,-,-,-,-,-
95325,95325,1037670.247,13:41:21:296,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Blink,2,2,11.5559,11.5559,2.7029,9.0331,9.0331,2.4953,701.7878,427.6008,907.587,428.2294,White Space,White Space,0.1032,0.3917,-0.9143,0.1708,0.3546,-0.9193,4.8859,-32.5623,566.2782,-52.2695,-36.0227,573.7759,616.6825,641.2258,854.3607,654.7455,0,-,-,-,-,-,-,-,-
95326,95326,1037686.942,13:41:21:312,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Blink,2,2,11.5915,11.5915,2.7029,0,0,0,702.9301,427.8304,0,0,White Space,White Space,0.1033,0.3958,-0.9125,0,0,0,5.3344,-32.7138,566.6658,0,0,0,614.7999,641.6906,0,0,0,-,-,-,-,-,-,-,-
95327,95327,1037703.636,13:41:21:329,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Blink,2,2,11.5632,11.5632,2.702,0,0,0,703.0202,428.293,0,0,White Space,White Space,0.1024,0.3918,-0.9143,0,0,0,5.7884,-32.8333,566.99,0,0,0,612.9119,642.2048,0,0,0,-,-,-,-,-,-,-,-
95328,95328,1037720.331,13:41:21:346,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Blink,2,2,11.6111,11.6111,2.7036,9.4875,9.4875,2.4519,702.438,429.1171,611.6086,408.1309,White Space,White Space,0.0986,0.3907,-0.9152,0.0044,0.4044,-0.9146,6.2296,-33.0141,567.3924,-51.1502,-36.0362,575.4569,611.1462,642.9014,852.4443,653.3518,0,-,-,-,-,-,-,-,-
95329,95329,1037737.025,13:41:21:363,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Blink,2,2,11.6082,11.6082,2.705,9.6981,9.6981,2.426,702.9586,428.9853,619.2105,400.2751,White Space,White Space,0.1028,0.3925,-0.914,0.0117,0.4062,-0.9137,6.6694,-33.169,567.6096,-50.7805,-36.0763,576.1799,609.2126,643.4649,850.4871,653.3005,0,-,-,-,-,-,-,-,-
95330,95330,1037753.72,13:41:21:379,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Blink,2,2,11.5949,11.5949,2.7054,9.7107,9.7107,2.405,702.7823,428.4108,629.2554,401.1719,White Space,White Space,0.0978,0.3955,-0.9132,0.0202,0.4008,-0.916,7.1032,-33.3291,567.3739,-50.3065,-36.0127,575.8646,607.4706,644.1327,848.4611,653.2298,0,-,-,-,-,-,-,-,-
95331,95331,1037770.414,13:41:21:396,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Saccade,2,3,11.6145,11.6145,2.7064,10.2189,10.2189,2.4093,702.8635,427.6464,644.5264,394.6618,White Space,White Space,0.0973,0.397,-0.9126,0.0298,0.4023,-0.915,7.5377,-33.5184,567.1519,-49.785,-35.9502,575.2356,605.6339,644.9531,846.3212,653.0919,0,-,-,-,-,-,-,-,-
95332,95332,1037787.109,13:41:21:413,Trial015,16 voc chat G.png,0,2902.327,59,Cyan,79.2468,Eye,Fixation,Fixation,2,4,11.6173,11.6173,2.7077,10.0376,10.0376,2.4044,703.5166,427.3686,689.365,394.8088,White Space,White Space,0.1025,0.3937,-0.9135,0.0475,0.3986,-0.9159,7.9781,-33.7454,567.6022,-49.2918,-35.8886,574.5707,603.6937,645.8738,844.1451,653.0788,0,-,-,-,-,-,-,-,-
