,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
8341,8341,756493.037,14:33:53:356,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ab8a89121e4cbc8caca03fbdfe33c6b9_1280x1024.jpg
8342,8342,756510.835,14:33:53:374,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8343,8343,756527.531,14:33:53:390,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8344,8344,756544.228,14:33:53:407,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8345,8345,756560.924,14:33:53:424,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8346,8346,756577.62,14:33:53:441,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8347,8347,756594.317,14:33:53:457,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8348,8348,756611.013,14:33:53:474,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8349,8349,756627.709,14:33:53:491,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8350,8350,756644.406,14:33:53:507,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8351,8351,756661.102,14:33:53:524,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8352,8352,756677.799,14:33:53:541,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8353,8353,756694.495,14:33:53:557,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8354,8354,756711.191,14:33:53:574,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8355,8355,756727.888,14:33:53:591,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8356,8356,756744.584,14:33:53:608,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8357,8357,756761.28,14:33:53:624,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8358,8358,756777.977,14:33:53:641,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8359,8359,756794.673,14:33:53:658,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8360,8360,756828.066,14:33:53:691,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8361,8361,756861.458,14:33:53:724,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8362,8362,756878.155,14:33:53:741,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8363,8363,756894.851,14:33:53:758,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8364,8364,756911.548,14:33:53:775,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8365,8365,756928.244,14:33:53:791,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8366,8366,756944.94,14:33:53:808,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8367,8367,756961.637,14:33:53:825,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8368,8368,756978.333,14:33:53:841,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8369,8369,756995.029,14:33:53:858,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8370,8370,757011.726,14:33:53:875,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8371,8371,757028.422,14:33:53:891,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8372,8372,757061.815,14:33:53:925,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8373,8373,757078.511,14:33:53:941,Trial002,2 devant.png,0,2898.963,29,DarkGray,1.1498,Eye,Blink,Blink,1,1,0,0,0,0,0,0,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
