,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
84126,84126,318868.826,15:15:12:999,Trial019,Eye Tracking (ballon gauche).avi,0,52248.28,52,MediumSeaGreen,37.3537,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,da644c72cf062620c59af1dc57e1001a.avi
84127,84127,318883.661,15:15:13:014,Trial019,Eye Tracking (ballon gauche).avi,0,52248.28,52,MediumSeaGreen,37.3537,Eye,-,Fixation,-,1,0,0,0,22.6013,22.6013,4.8212,0,0,501.7738,351.4301,-,corps,0,0,0,-0.0816,0.3287,-0.9409,0,0,0,-31.7606,-11.5025,519.4438,0,0,788.0429,557.2108,0,-,-,-,-,-,-,-,-
84128,84128,318900.354,15:15:13:031,Trial019,Eye Tracking (ballon gauche).avi,0,52248.28,52,MediumSeaGreen,37.3537,Eye,-,Fixation,-,1,0,0,0,22.6966,22.6966,4.8281,0,0,507.83,370.0131,-,corps,0,0,0,-0.0707,0.3097,-0.9482,0,0,0,-31.8639,-11.5405,520.1198,0,0,788.0868,557.7637,0,-,-,-,-,-,-,-,-
84129,84129,318917.048,15:15:13:047,Trial019,Eye Tracking (ballon gauche).avi,0,52248.28,52,MediumSeaGreen,37.3537,Eye,-,Fixation,-,1,24.459,24.459,5.1685,22.5662,22.5662,4.8285,539.5045,465.569,508.9045,402.6004,corps,corps,-0.0166,0.265,-0.9641,-0.0689,0.2978,-0.9521,19.442,-15.025,519.731,-31.9261,-11.5521,519.9965,550.1031,574.9125,788.3751,558.1003,0,-,-,-,-,-,-,-,-
84130,84130,318933.741,15:15:13:064,Trial019,Eye Tracking (ballon gauche).avi,0,52248.28,52,MediumSeaGreen,37.3537,Eye,-,Fixation,-,1,0,0,0,22.6366,22.6366,4.832,0,0,502.9984,370.8674,-,corps,0,0,0,-0.0785,0.3125,-0.9467,0,0,0,-32.0069,-11.542,520.2138,0,0,788.8937,557.6954,0,-,-,-,-,-,-,-,-
84131,84131,318950.434,15:15:13:081,Trial019,Eye Tracking (ballon gauche).avi,0,52248.28,52,MediumSeaGreen,37.3537,Eye,-,Fixation,-,1,0,0,0,22.7402,22.7402,4.8398,0,0,505.4338,385.3113,-,corps,0,0,0,-0.0716,0.3031,-0.9502,0,0,0,-32.112,-11.5526,520.7738,0,0,789.0663,557.9095,0,-,-,-,-,-,-,-,-
84132,84132,318967.127,15:15:13:097,Trial019,Eye Tracking (ballon gauche).avi,0,52248.28,52,MediumSeaGreen,37.3537,Eye,-,Fixation,-,1,0,0,0,22.705,22.705,4.8444,0,0,505.4175,397.4617,-,corps,0,0,0,-0.0713,0.2953,-0.9527,0,0,0,-32.1699,-11.5326,520.5467,0,0,789.3946,558.0163,0,-,-,-,-,-,-,-,-
84133,84133,318983.82,15:15:13:114,Trial019,Eye Tracking (ballon gauche).avi,0,52248.28,52,MediumSeaGreen,37.3537,Eye,-,Fixation,-,1,0,0,0,22.828,22.828,4.8525,0,0,499.5234,396.438,-,corps,0,0,0,-0.0835,0.3,-0.9503,0,0,0,-32.2047,-11.4887,520.2464,0,0,789.9139,557.7323,0,-,-,-,-,-,-,-,-
84134,84134,319000.513,15:15:13:131,Trial019,Eye Tracking (ballon gauche).avi,0,52248.28,52,MediumSeaGreen,37.3537,Eye,-,Fixation,-,1,24.5674,24.5674,5.1832,22.7826,22.7826,4.8585,539.8409,457.6162,501.4317,387.5433,corps,corps,-0.0156,0.2742,-0.9615,-0.0768,0.3082,-0.9482,19.031,-14.8929,519.6579,-32.2957,-11.4649,520.9677,551.9696,574.1012,789.9701,557.3717,0,-,-,-,-,-,-,-,-
84135,84135,319017.206,15:15:13:147,Trial019,Eye Tracking (ballon gauche).avi,0,52248.28,52,MediumSeaGreen,37.3537,Eye,-,Fixation,-,1,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
