,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
55680,55680,2042879.686,17:58:28:472,Trial009,9 voc devant D.png,0,2898.988,58,DarkCyan,96.0105,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0a574db0baf466c1a090ffa8652335d1_1280x1024.jpg
55681,55681,2042890.702,17:58:28:483,Trial009,9 voc devant D.png,0,2898.988,58,DarkCyan,96.0105,Eye,Fixation,Fixation,1,1,14.4879,14.4879,3.7042,13.7299,13.7299,3.5728,165.6385,317.3963,143.371,347.5198,White Space,White Space,-0.2313,0.2056,-0.9509,-0.246,0.1954,-0.9493,53.9718,60.9436,616.9076,-7.2429,57.4059,621.5459,434.2587,270.8887,672.0621,286.5205,0,-,-,-,-,-,-,-,-
55682,55682,2042907.391,17:58:28:500,Trial009,9 voc devant D.png,0,2898.988,58,DarkCyan,96.0105,Eye,Fixation,Fixation,1,1,14.4245,14.4245,3.7006,13.8264,13.8264,3.5695,162.8821,327.6607,139.5805,345.7833,White Space,White Space,-0.2343,0.1997,-0.9514,-0.2515,0.1994,-0.9471,54.0109,60.8397,616.3996,-7.2427,57.4771,623.1757,433.9924,271.2058,672.0788,286.7677,0,-,-,-,-,-,-,-,-
55683,55683,2042924.079,17:58:28:516,Trial009,9 voc devant D.png,0,2898.988,58,DarkCyan,96.0105,Eye,Fixation,Fixation,1,1,14.4057,14.4057,3.6967,13.8634,13.8634,3.5705,163.8381,327.3954,140.2572,346.7389,White Space,White Space,-0.2297,0.2046,-0.9515,-0.2459,0.1998,-0.9485,54.0735,60.7564,616.4241,-7.2369,57.5883,625.0647,433.6687,271.4453,671.8512,287.0166,0,-,-,-,-,-,-,-,-
55684,55684,2042940.767,17:58:28:533,Trial009,9 voc devant D.png,0,2898.988,58,DarkCyan,96.0105,Eye,Fixation,Fixation,1,1,14.2837,14.2837,3.6885,13.5838,13.5838,3.5602,162.6742,329.2607,139.0973,344.8328,White Space,White Space,-0.2328,0.2046,-0.9508,-0.2478,0.2024,-0.9474,54.166,60.7368,616.9893,-7.2177,57.7284,626.9266,433.5594,271.743,671.7173,287.1046,0,-,-,-,-,-,-,-,-
55685,55685,2042957.455,17:58:28:550,Trial009,9 voc devant D.png,0,2898.988,58,DarkCyan,96.0105,Eye,Fixation,Fixation,1,1,14.4085,14.4085,3.6879,13.6969,13.6969,3.5575,161.6917,329.6815,136.2483,345.0592,White Space,White Space,-0.2337,0.2063,-0.9502,-0.2528,0.2028,-0.946,54.2648,60.7027,617.2599,-7.1766,57.7498,627.3546,433.2865,271.9516,671.632,287.1713,0,-,-,-,-,-,-,-,-
55686,55686,2042974.143,17:58:28:566,Trial009,9 voc devant D.png,0,2898.988,58,DarkCyan,96.0105,Eye,Fixation,Fixation,1,1,14.4414,14.4414,3.6882,13.7817,13.7817,3.5588,157.9827,332.3355,135.9075,346.8004,White Space,White Space,-0.2411,0.2032,-0.949,-0.2496,0.2011,-0.9472,54.2718,60.6103,616.6221,-7.1293,57.6973,626.9418,433.1864,272.1217,671.4129,287.2543,0,-,-,-,-,-,-,-,-
55687,55687,2042990.831,17:58:28:583,Trial009,9 voc devant D.png,0,2898.988,58,DarkCyan,96.0105,Eye,Fixation,Fixation,1,1,14.4242,14.4242,3.6877,13.7802,13.7802,3.5586,156.1047,332.6554,133.2648,349.9291,White Space,White Space,-0.2403,0.207,-0.9484,-0.2547,0.1948,-0.9472,54.342,60.5404,616.6217,-7.0699,57.5776,625.896,432.8996,272.3206,671.3345,287.4543,0,-,-,-,-,-,-,-,-
55688,55688,2043007.519,17:58:28:600,Trial009,9 voc devant D.png,0,2898.988,58,DarkCyan,96.0105,Eye,Fixation,Fixation,1,1,14.4658,14.4658,3.6895,13.6324,13.6324,3.5523,157.0367,333.941,135.1914,348.6434,White Space,White Space,-0.2344,0.2069,-0.9499,-0.2459,0.2044,-0.9475,54.4401,60.4853,616.9809,-7.0207,57.5849,626.5,432.5243,272.6752,670.9514,287.4636,0,-,-,-,-,-,-,-,-
55689,55689,2043024.207,17:58:28:617,Trial009,9 voc devant D.png,0,2898.988,58,DarkCyan,96.0105,Eye,Fixation,Fixation,1,1,14.4396,14.4396,3.6895,13.7039,13.7039,3.5517,152.9063,333.3159,134.0145,348.302,White Space,White Space,-0.2415,0.2103,-0.9473,-0.2478,0.2034,-0.9472,54.5177,60.3755,616.6649,-6.9861,57.6391,627.7542,432.2568,272.9171,670.7907,287.7267,0,-,-,-,-,-,-,-,-
55690,55690,2043040.895,17:58:28:633,Trial009,9 voc devant D.png,0,2898.988,58,DarkCyan,96.0105,Eye,Fixation,Fixation,1,1,14.3674,14.3674,3.6861,13.7291,13.7291,3.5522,150.3901,334.139,132.3263,346.7512,White Space,White Space,-0.2415,0.2016,-0.9492,-0.2492,0.2059,-0.9463,54.5923,60.3363,616.5909,-6.8846,57.5832,627.6166,431.9382,273.2038,670.4367,287.8441,0,-,-,-,-,-,-,-,-
55691,55691,2043057.583,17:58:28:650,Trial009,9 voc devant D.png,0,2898.988,58,DarkCyan,96.0105,Eye,Saccade,Saccade,1,1,14.3822,14.3822,3.6851,13.7519,13.7519,3.5533,150.136,334.7542,130.9988,345.9989,White Space,White Space,-0.2377,0.2015,-0.9502,-0.2534,0.202,-0.9461,54.7724,60.4298,617.6558,-6.8007,57.5503,627.2442,431.526,273.2556,670.2126,287.9099,0,-,-,-,-,-,-,-,-
55692,55692,2043074.271,17:58:28:667,Trial009,9 voc devant D.png,0,2898.988,58,DarkCyan,96.0105,Eye,Saccade,Saccade,1,1,14.4813,14.4813,3.6892,13.7947,13.7947,3.5544,365.8182,330.1214,328.7451,341.5709,White Space,White Space,-0.142,0.2247,-0.964,-0.1632,0.2143,-0.963,55.2881,60.445,617.8692,-6.2414,57.5112,625.4232,427.7608,272.8145,666.4687,287.1514,0,-,-,-,-,-,-,-,-
55693,55693,2043090.96,17:58:28:683,Trial009,9 voc devant D.png,0,2898.988,58,DarkCyan,96.0105,Eye,Fixation,Saccade,2,1,14.3892,14.3892,3.6881,14.1153,14.1153,3.5692,563.4692,303.7519,531.1881,298.3898,White Space,White Space,-0.0498,0.2492,-0.9672,-0.0712,0.2433,-0.9673,55.9331,60.4585,617.6415,-5.5149,57.4798,624.4633,423.4272,272.2003,661.9978,286.3752,0,-,-,-,-,-,-,-,-
55694,55694,2043107.648,17:58:28:700,Trial009,9 voc devant D.png,0,2898.988,58,DarkCyan,96.0105,Eye,Fixation,Fixation,2,2,14.4205,14.4205,3.6885,14.0562,14.0562,3.5773,588.9332,309.3715,610.5807,288.2132,White Space,White Space,-0.0312,0.2405,-0.9702,-0.0322,0.2429,-0.9695,56.1936,60.3918,617.4948,-5.2117,57.3357,623.1808,422.0066,272.5628,660.1455,286.4681,0,-,-,-,-,-,-,-,-
55695,55695,2043124.336,17:58:28:717,Trial009,9 voc devant D.png,0,2898.988,58,DarkCyan,96.0105,Eye,Fixation,Fixation,2,2,14.3634,14.3634,3.685,14.0647,14.0647,3.5829,606.0623,293.558,621.17,285.3846,White Space,White Space,-0.0226,0.2486,-0.9683,-0.0262,0.2416,-0.97,56.183,60.1667,616.475,-5.1592,57.1717,621.8284,421.5259,272.8858,659.8751,286.6297,0,-,-,-,-,-,-,-,-
55696,55696,2043141.024,17:58:28:733,Trial009,9 voc devant D.png,0,2898.988,58,DarkCyan,96.0105,Eye,Fixation,Fixation,2,2,14.4514,14.4514,3.6874,13.9321,13.9321,3.5791,612.2857,287.6706,622.2018,278.8909,White Space,White Space,-0.0213,0.2483,-0.9684,-0.028,0.244,-0.9694,56.3489,60.2134,617.5042,-5.0834,56.9145,619.7958,421.2224,273.1103,659.6831,286.8365,0,-,-,-,-,-,-,-,-
