,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
30653,30653,1544844.234,12:13:55:793,Trial005,5 tete point chien D.png,0,2898.092,30,DarkViolet,99.4907,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7e94741f1063de00c3acc5267bbe13ee_1280x1024.jpg
30654,30654,1544858.288,12:13:55:807,Trial005,5 tete point chien D.png,0,2898.092,30,DarkViolet,99.4907,Eye,Fixation,Fixation,1,1,13.0753,13.0753,3.2767,12.9979,12.9979,3.288,521.6264,736.9455,474.315,757.5776,White Space,White Space,0.1222,0.2336,-0.9646,0.0689,0.2406,-0.9682,-48.9054,-82.1607,606.4867,-95.6911,-92.515,605.2547,830.4082,831.6787,1017.0947,873.2121,0,-,-,-,-,-,-,-,-
30655,30655,1544874.993,12:13:55:824,Trial005,5 tete point chien D.png,0,2898.092,30,DarkViolet,99.4907,Eye,Fixation,Fixation,1,1,13.068,13.068,3.2798,12.7468,12.7468,3.2802,521.958,737.6644,472.0767,762.7044,White Space,White Space,0.1239,0.2381,-0.9633,0.0636,0.2412,-0.9684,-48.8724,-82.1065,606.1586,-95.7296,-92.5058,605.1777,830.3459,831.5503,1017.3996,873.2097,0,-,-,-,-,-,-,-,-
30656,30656,1544891.698,12:13:55:840,Trial005,5 tete point chien D.png,0,2898.092,30,DarkViolet,99.4907,Eye,Fixation,Fixation,1,1,13.0978,13.0978,3.2833,13.0716,13.0716,3.2882,520.7704,741.4659,468.5309,765.0744,White Space,White Space,0.1229,0.238,-0.9634,0.0588,0.2424,-0.9684,-48.8567,-82.0276,605.6525,-95.6831,-92.4067,604.6605,830.4636,831.5089,1017.633,873.1072,0,-,-,-,-,-,-,-,-
30657,30657,1544908.402,12:13:55:857,Trial005,5 tete point chien D.png,0,2898.092,30,DarkViolet,99.4907,Eye,Fixation,Fixation,1,1,13.1337,13.1337,3.2875,13.0242,13.0242,3.2922,520.6979,754.223,464.4798,777.8921,White Space,White Space,0.1229,0.2302,-0.9654,0.056,0.2358,-0.9702,-48.8842,-82.0167,605.4256,-95.6478,-92.3359,604.2588,830.649,831.742,1017.8064,873.2,0,-,-,-,-,-,-,-,-
30658,30658,1544925.107,12:13:55:874,Trial005,5 tete point chien D.png,0,2898.092,30,DarkViolet,99.4907,Eye,Fixation,Fixation,1,1,13.2324,13.2324,3.2956,12.8986,12.8986,3.2886,520.5745,748.448,461.4781,780.5465,White Space,White Space,0.1231,0.2387,-0.9633,0.0541,0.2374,-0.9699,-48.9365,-82.0661,605.5489,-95.5283,-92.1944,603.2285,830.81,831.7022,1018.0174,873.2283,0,-,-,-,-,-,-,-,-
30659,30659,1544941.812,12:13:55:891,Trial005,5 tete point chien D.png,0,2898.092,30,DarkViolet,99.4907,Eye,Fixation,Fixation,1,1,13.0486,13.0486,3.2941,13.1054,13.1054,3.2954,518.0979,755.5726,464.6882,780.5363,White Space,White Space,0.1191,0.2347,-0.9647,0.0646,0.2392,-0.9688,-48.987,-82.1182,605.8207,-95.6257,-92.2219,603.3607,831.0025,831.8445,1018.1151,873.2216,0,-,-,-,-,-,-,-,-
30660,30660,1544958.516,12:13:55:907,Trial005,5 tete point chien D.png,0,2898.092,30,DarkViolet,99.4907,Eye,Fixation,Fixation,1,1,13.0478,13.0478,3.2931,13.1031,13.1031,3.3008,519.8655,752.1001,463.6246,785.2638,White Space,White Space,0.1285,0.241,-0.962,0.0658,0.2367,-0.9694,-49.0592,-82.1965,605.9742,-95.7029,-92.2318,603.3416,831.0524,831.9447,1018.4118,873.3226,0,-,-,-,-,-,-,-,-
30661,30661,1544975.221,12:13:55:924,Trial005,5 tete point chien D.png,0,2898.092,30,DarkViolet,99.4907,Eye,Fixation,Fixation,1,1,13.0827,13.0827,3.2941,13.0388,13.0388,3.3022,517.4711,758.2573,463.0083,781.6922,White Space,White Space,0.1225,0.236,-0.964,0.065,0.2438,-0.9676,-49.119,-82.2891,606.3424,-95.7393,-92.2142,603.2572,831.2904,832.2158,1018.6198,873.1594,0,-,-,-,-,-,-,-,-
30662,30662,1544991.926,12:13:55:941,Trial005,5 tete point chien D.png,0,2898.092,30,DarkViolet,99.4907,Eye,Fixation,Fixation,1,1,13.2425,13.2425,3.3028,13.1141,13.1141,3.3063,515.7409,756.794,460.3221,787.9208,White Space,White Space,0.1217,0.241,-0.9629,0.0603,0.2362,-0.9698,-49.1837,-82.3801,606.8834,-95.6857,-92.1206,602.737,831.3881,832.1882,1018.8344,873.2572,0,-,-,-,-,-,-,-,-
