,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
114912,114912,861854.027,08:13:52:000,Trial001,NoImage,0,2888.443,14,CornflowerBlue,86.5518,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1 coucou g.jpg
114913,114913,861864.237,08:13:52:010,Trial001,NoImage,0,2888.443,14,CornflowerBlue,86.5518,Eye,Blink,Blink,1,1,0,0,4.437,0,0,4.0916,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-
114914,114914,861908.239,08:13:52:054,Trial001,NoImage,0,2888.443,14,CornflowerBlue,86.5518,Eye,Blink,Blink,1,1,0,0,4.437,0,0,4.0916,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-
114915,114915,861952.273,08:13:52:098,Trial001,NoImage,0,2888.443,14,CornflowerBlue,86.5518,Eye,Blink,Blink,1,1,0,0,4.437,0,0,4.0916,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-
114916,114916,861996.369,08:13:52:142,Trial001,NoImage,0,2888.443,14,CornflowerBlue,86.5518,Eye,Blink,Blink,1,1,0,0,4.437,0,0,4.0916,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-
114917,114917,862040.371,08:13:52:186,Trial001,NoImage,0,2888.443,14,CornflowerBlue,86.5518,Eye,Blink,Blink,1,1,0,0,4.437,0,0,4.0916,0,0,0,0,White Space,White Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-
114918,114918,862196.427,08:13:52:342,Trial001,NoImage,0,2888.443,14,CornflowerBlue,86.5518,Eye,Blink,Fixation,1,1,4.157,4.157,4.437,19.8985,19.8985,4.8536,293.6468,399.8462,293.6468,399.8462,White Space,White Space,0,0,0,0,0,0,0,0,0,38.5749,-5.2046,672.0618,793.0882,504.5588,568.2907,523.744,-,-,-,-,-,-,-,-,-
114919,114919,862216.402,08:13:52:362,Trial001,NoImage,0,2888.443,14,CornflowerBlue,86.5518,Eye,Fixation,Fixation,1,1,22.5884,22.5884,5.4309,19.7892,19.7892,4.8221,257.3389,408.0951,257.3389,408.0951,White Space,White Space,0,0,0,0,0,0,-13.3615,-3.7246,664.2505,38.767,-5.1533,671.3274,771.2178,518.0748,567.9015,523.6587,-,-,-,-,-,-,-,-,-
114920,114920,862236.275,08:13:52:382,Trial001,NoImage,0,2888.443,14,CornflowerBlue,86.5518,Eye,Fixation,Fixation,1,1,22.4411,22.4411,5.3848,19.8016,19.8016,4.8209,267.3893,408.9316,267.3893,408.9316,White Space,White Space,0,0,0,0,0,0,-13.1343,-3.5386,662.8888,38.9573,-5.0959,670.7346,770.4025,517.4369,566.8058,523.2666,-,-,-,-,-,-,-,-,-
114921,114921,862256.15,08:13:52:402,Trial001,NoImage,0,2888.443,14,CornflowerBlue,86.5518,Eye,Fixation,Fixation,1,1,22.2065,22.2065,5.3231,19.333,19.333,4.7041,263.315,411.0266,263.315,411.0266,White Space,White Space,0,0,0,0,0,0,-12.9052,-3.3507,662.1555,39.1505,-5.0843,670.1673,769.5955,516.8031,566.0419,523.2253,-,-,-,-,-,-,-,-,-
