,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
231498,231498,812653.876,14:24:34:000,Trial001,NoImage,0,2890.758,52,LightCoral,90.6337,Information,Separator,Separator,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1 coucou g.jpg
231499,231499,812665.813,14:24:34:012,Trial001,NoImage,0,2890.758,52,LightCoral,90.6337,Eye,Fixation,Fixation,1,1,14.2822,14.2822,3.3487,13.2702,13.2702,3.0883,617.1899,513.607,617.1899,513.607,White Space,White Space,0,0,0,0,0,0,-33.7519,-5.613,643.5046,22.498,-2.2986,638.5079,850.8448,526.3408,623.4174,512.9219,-,-,-,-,-,-,-,-,-
231500,231500,812685.697,14:24:34:032,Trial001,NoImage,0,2890.758,52,LightCoral,90.6337,Eye,Fixation,Fixation,1,1,14.5352,14.5352,3.4072,13.1457,13.1457,3.0601,620.7495,516.683,620.7495,516.683,White Space,White Space,0,0,0,0,0,0,-33.7673,-5.7366,643.5116,22.4361,-2.3619,638.5893,850.89,526.9316,623.4577,513.0646,-,-,-,-,-,-,-,-,-
231501,231501,812705.576,14:24:34:052,Trial001,NoImage,0,2890.758,52,LightCoral,90.6337,Eye,Fixation,Fixation,1,1,14.0568,14.0568,3.2953,13.1469,13.1469,3.0595,615.6162,509.6557,615.6162,509.6557,White Space,White Space,0,0,0,0,0,0,-33.6946,-5.8687,643.2484,22.4872,-2.5433,638.4057,850.8842,527.3383,623.4768,513.5098,-,-,-,-,-,-,-,-,-
231502,231502,812725.445,14:24:34:072,Trial001,NoImage,0,2890.758,52,LightCoral,90.6337,Eye,Fixation,Fixation,1,1,13.9413,13.9413,3.2658,13.238,13.238,3.0793,601.6096,512.4882,601.6096,512.4882,White Space,White Space,0,0,0,0,0,0,-33.6829,-5.9227,642.6898,22.4749,-2.5464,638.1671,851.2081,527.5806,623.8569,513.7966,-,-,-,-,-,-,-,-,-
231503,231503,812745.319,14:24:34:091,Trial001,NoImage,0,2890.758,52,LightCoral,90.6337,Eye,Fixation,Fixation,1,1,14.373,14.373,3.3641,13.1084,13.1084,3.0491,605.3697,516.1323,605.3697,516.1323,White Space,White Space,0,0,0,0,0,0,-33.3988,-5.9784,642.464,22.698,-2.5654,638.0606,850.0155,527.9415,622.7325,513.8068,-,-,-,-,-,-,-,-,-
231504,231504,812765.318,14:24:34:111,Trial001,NoImage,0,2890.758,52,LightCoral,90.6337,Eye,Fixation,Fixation,1,1,14.2245,14.2245,3.3297,13.0386,13.0386,3.0368,600.8556,508.589,600.8556,508.589,White Space,White Space,0,0,0,0,0,0,-33.1254,-6.087,642.452,22.991,-2.6934,638.8126,848.8902,528.077,621.7663,514.1005,-,-,-,-,-,-,-,-,-
231505,231505,812785.194,14:24:34:131,Trial001,NoImage,0,2890.758,52,LightCoral,90.6337,Eye,Fixation,Fixation,1,1,14.1033,14.1033,3.3021,13.1123,13.1123,3.052,597.3927,516.4802,597.3927,516.4802,White Space,White Space,0,0,0,0,0,0,-32.7894,-6.0468,642.5364,23.3455,-2.7053,638.4542,847.5078,528.2103,620.3289,514.3333,-,-,-,-,-,-,-,-,-
231506,231506,812805.068,14:24:34:151,Trial001,NoImage,0,2890.758,52,LightCoral,90.6337,Eye,Fixation,Fixation,1,1,14.4203,14.4203,3.3726,12.8382,12.8382,2.9894,602.5109,521.3119,602.5109,521.3119,White Space,White Space,0,0,0,0,0,0,-32.3967,-5.9474,642.0445,23.6743,-2.5885,638.4731,846.0249,528.0014,618.7512,513.8268,-,-,-,-,-,-,-,-,-
231507,231507,812824.949,14:24:34:171,Trial001,NoImage,0,2890.758,52,LightCoral,90.6337,Eye,Fixation,Fixation,1,1,14.2004,14.2004,3.3222,12.8433,12.8433,2.9907,594.1761,514.9606,594.1761,514.9606,White Space,White Space,0,0,0,0,0,0,-32.0188,-5.7919,642.1268,24.0661,-2.5051,638.5008,844.6153,527.1085,617.3631,513.2514,-,-,-,-,-,-,-,-,-
231508,231508,812844.817,14:24:34:191,Trial001,NoImage,0,2890.758,52,LightCoral,90.6337,Eye,Fixation,Fixation,1,1,14.1346,14.1346,3.3081,12.7391,12.7391,2.9676,593.98,513.1656,593.98,513.1656,White Space,White Space,0,0,0,0,0,0,-31.6695,-5.5468,642.3489,24.3966,-2.2737,638.6495,843.0805,526.0139,616.0392,512.3921,-,-,-,-,-,-,-,-,-
231509,231509,812864.683,14:24:34:211,Trial001,NoImage,0,2890.758,52,LightCoral,90.6337,Eye,Fixation,Fixation,1,1,14.0613,14.0613,3.2889,13.3066,13.3066,3.1,592.3727,519.9051,592.3727,519.9051,White Space,White Space,0,0,0,0,0,0,-29.3281,-7.2394,642.0004,26.7552,-3.9935,639.036,833.8274,532.9515,606.6344,519.5553,-,-,-,-,-,-,-,-,-
231510,231510,812884.752,14:24:34:231,Trial001,NoImage,0,2890.758,52,LightCoral,90.6337,Eye,Fixation,Fixation,1,1,14.151,14.151,3.3143,12.9906,12.9906,3.0278,589.9885,517.8856,589.9885,517.8856,White Space,White Space,0,0,0,0,0,0,-31.0887,-4.8625,642.8659,25.0073,-1.5773,639.1832,840.8263,523.5053,613.5733,509.6774,-,-,-,-,-,-,-,-,-
231511,231511,812904.591,14:24:34:251,Trial001,NoImage,0,2890.758,52,LightCoral,90.6337,Eye,Fixation,Fixation,1,1,13.8183,13.8183,3.2352,13.1218,13.1218,3.0599,587.9617,511.9135,587.9617,511.9135,White Space,White Space,0,0,0,0,0,0,-30.8132,-4.5186,642.4124,25.284,-1.2566,639.5949,839.8661,521.8451,612.5457,508.4582,-,-,-,-,-,-,-,-,-
231512,231512,812924.471,14:24:34:271,Trial001,NoImage,0,2890.758,52,LightCoral,90.6337,Eye,Fixation,Fixation,1,1,14.4802,14.4802,3.3869,12.8239,12.8239,2.9921,589.1216,514.3394,589.1216,514.3394,White Space,White Space,0,0,0,0,0,0,-30.6252,-4.1859,642.2419,25.4739,-0.9246,639.7036,838.9011,520.9006,611.7489,506.813,-,-,-,-,-,-,-,-,-
231513,231513,812944.318,14:24:34:290,Trial001,NoImage,0,2890.758,52,LightCoral,90.6337,Eye,Saccade,Saccade,1,1,14.417,14.417,3.3734,13.243,13.243,3.0876,590.2953,528.398,590.2953,528.398,White Space,White Space,0,0,0,0,0,0,-30.4651,-3.9032,642.4663,25.6142,-0.556,639.5516,838.1412,519.8994,611.3665,505.973,-,-,-,-,-,-,-,-,-
